2452116.77700 17.223 0.025
2452128.66294 17.268 0.019
2452131.63897 17.213 0.020
2452135.54878 17.273 0.016
2452138.69663 17.211 0.026
2452143.61768 17.249 0.021
2452162.60978 17.282 0.023
2452170.51603 17.254 0.020
2452173.58999 17.219 0.024
2452183.53291 17.326 0.032
2452184.58882 17.277 0.029
2452195.57081 17.286 0.025
2452200.54505 17.264 0.028
2452326.87646 17.238 0.027
2452346.81954 17.265 0.021
2452360.82984 17.248 0.018
2452371.78653 17.234 0.019
2452380.79103 17.227 0.028
2452384.76303 17.273 0.021
2452388.76663 17.295 0.025
2452390.73650 17.248 0.027
2452397.89483 17.273 0.021
2452401.69721 17.268 0.020
2452403.75846 17.276 0.018
2452405.69430 17.268 0.024
2452415.69578 17.276 0.025
2452417.77301 17.263 0.023
2452425.86003 17.274 0.026
2452431.70717 17.310 0.025
2452433.68208 17.272 0.023
2452434.82794 17.284 0.020
2452436.61723 17.289 0.022
2452438.63287 17.268 0.021
2452440.61424 17.270 0.021
2452443.64911 17.306 0.026
2452445.54422 17.282 0.025
2452452.61603 17.305 0.024
2452458.75200 17.237 0.022
2452462.66849 17.280 0.018
2452464.53586 17.217 0.025
2452467.46181 17.247 0.033
2452469.47238 17.291 0.023
2452471.76286 17.269 0.019
2452473.46102 17.291 0.030
2452483.51577 17.266 0.017
2452485.71051 17.297 0.031
2452490.49245 17.245 0.021
2452492.72894 17.326 0.035
2452495.51993 17.278 0.024
2452497.58098 17.306 0.019
2452499.61825 17.274 0.020
2452501.64515 17.254 0.018
2452503.59198 17.271 0.046
2452511.62418 17.226 0.027
2452518.57497 17.246 0.020
2452521.57089 17.246 0.020
2452535.49993 17.231 0.028
2452539.59638 17.291 0.025
2452540.57449 17.237 0.028
2452545.52638 17.221 0.020
2452550.56303 17.232 0.036
2452555.52547 17.203 0.026
2452561.54979 17.269 0.027
2452701.88541 17.254 0.022
2452712.88261 17.194 0.021
2452727.84517 17.262 0.018
2452732.85910 17.294 0.026
2452743.85077 17.273 0.019
2452748.88249 17.262 0.027
2452755.87323 17.307 0.023
2452759.86459 17.279 0.020
2452765.89102 17.258 0.020
2452769.93257 17.221 0.015
2452782.80453 17.351 0.031
2452784.79775 17.316 0.019
2452786.68835 17.326 0.028
2452788.84028 17.260 0.015
2452790.88687 17.274 0.022
2452792.53916 17.216 0.032
2452794.68055 17.294 0.027
2452796.61795 17.282 0.018
2452802.67512 17.245 0.025
2452808.72260 17.309 0.025
2452810.64133 17.303 0.022
2452812.61827 17.285 0.022
2452813.70724 17.330 0.025
2452815.64681 17.285 0.024
2452816.78195 17.300 0.025
2452817.79130 17.307 0.033
2452819.56609 17.276 0.021
2452821.55506 17.279 0.022
2452830.59072 17.301 0.036
2452835.52265 17.242 0.026
2452836.75073 17.263 0.022
2452838.64704 17.283 0.026
2452840.57174 17.292 0.020
2452842.62203 17.262 0.016
2452844.68250 17.288 0.019
2452849.50739 17.255 0.027
2452851.61198 17.337 0.022
2452853.62264 17.310 0.020
2452856.50045 17.211 0.023
2452858.47210 17.278 0.027
2452859.53723 17.336 0.029
2452860.59087 17.249 0.023
2452863.67789 17.257 0.023
2452867.58418 17.288 0.023
2452870.66241 17.319 0.021
2452874.65093 17.257 0.028
2452878.54303 17.259 0.018
2452884.61447 17.306 0.024
2452893.64224 17.261 0.018
2452896.50503 17.301 0.024
2452901.52059 17.345 0.026
2452906.64514 17.240 0.027
2452910.64012 17.254 0.036
2452912.62451 17.333 0.029
2452924.54778 17.282 0.020
2452934.56464 17.281 0.028
2452942.52539 17.279 0.025
2453048.86478 17.255 0.020
2453056.89746 17.262 0.029
2453060.89891 17.283 0.023
2453066.89227 17.265 0.020
2453069.84490 17.287 0.026
2453071.85250 17.284 0.020
2453074.84012 17.262 0.019
2453076.87738 17.244 0.022
2453078.88694 17.240 0.022
2453081.78737 17.244 0.019
2453083.90634 17.245 0.018
2453086.73320 17.255 0.017
2453088.73687 17.290 0.019
2453090.83635 17.235 0.019
2453092.81157 17.283 0.031
2453097.77434 17.285 0.027
2453099.76862 17.266 0.035
2453101.71076 17.255 0.030
2453103.71482 17.202 0.025
2453106.74065 17.214 0.024
2453107.85392 17.252 0.021
2453109.69058 17.184 0.019
2453110.70124 17.208 0.022
2453112.70172 17.247 0.022
2453113.74490 17.261 0.017
2453114.91916 17.207 0.016
2453115.74204 17.214 0.018
2453118.72710 17.178 0.024
2453122.75316 17.260 0.028
2453124.92969 17.169 0.027
2453126.66871 17.130 0.019
2453127.67073 17.148 0.020
2453128.68917 17.139 0.017
2453129.66857 17.127 0.019
2453130.83103 17.167 0.023
2453131.83050 17.112 0.022
2453134.63782 16.995 0.018
2453135.70410 17.037 0.018
2453137.81209 16.813 0.013
2453138.91599 16.984 0.018
2453139.69994 16.950 0.013
2453140.66744 16.974 0.014
2453141.83111 16.914 0.013
2453144.66336 16.909 0.016
2453145.73116 16.845 0.016
2453151.62013 16.669 0.018
2453152.62905 16.554 0.011
2453153.63045 16.523 0.013
2453153.92100 16.497 0.013
2453154.70666 16.491 0.012
2453156.61479 16.370 0.012
2453158.65524 16.217 0.011
2453162.67238 15.832 0.006
2453163.59063 15.692 0.006
2453163.91201 15.665 0.006
2453164.58406 15.578 0.005
2453165.58380 15.403 0.005
2453166.79461 15.240 0.006
2453167.80928 15.038 0.004
2453168.62489 14.894 0.004
2453169.59517 14.806 0.003
2453170.69007 14.780 0.003
2453171.60801 14.861 0.003
2453172.59775 15.011 0.003
2453174.58374 15.356 0.004
2453174.90287 15.394 0.005
2453175.58500 15.525 0.005
2453176.61095 15.670 0.006
2453178.64681 15.913 0.007
2453179.67120 16.019 0.008
2453180.54577 16.087 0.008
2453182.58015 16.270 0.010
2453182.61936 16.279 0.010
2453183.55290 16.330 0.009
2453183.58301 16.314 0.008
2453184.56303 16.403 0.009
2453184.83348 16.392 0.010
2453185.64670 16.455 0.010
2453191.86234 16.767 0.016
2453193.73397 16.822 0.016
2453194.71271 16.827 0.012
2453195.51827 16.860 0.014
2453196.51663 16.909 0.021
2453197.75237 16.885 0.014
2453199.55227 16.995 0.020
2453202.61213 16.974 0.020
2453203.55617 16.977 0.012
2453205.55275 17.070 0.015
2453206.53475 17.063 0.015
2453207.53772 17.116 0.022
2453210.76534 17.051 0.018
2453211.52418 17.073 0.019
2453212.51913 17.144 0.025
2453217.52961 17.189 0.017
2453218.52697 17.211 0.023
2453223.51835 17.178 0.026
2453224.53381 17.219 0.018
2453226.48873 17.234 0.021
2453229.49730 17.233 0.016
2453230.53731 17.213 0.015
2453239.64588 17.265 0.022
2453241.53331 17.258 0.022
2453244.63181 17.276 0.030
2453246.53395 17.206 0.020
2453248.54162 17.251 0.022
2453250.52649 17.274 0.020
2453251.67023 17.314 0.026
2453254.52880 17.375 0.026
2453257.66628 17.239 0.018
2453262.50063 17.187 0.026
2453262.50988 17.169 0.026
2453262.58721 17.238 0.019
2453263.62892 17.329 0.025
2453264.50589 17.224 0.021
2453266.49131 17.241 0.026
2453268.52670 17.278 0.020
2453270.55802 17.220 0.030
2453273.58002 17.475 0.035
2453277.56680 17.354 0.025
2453279.56138 17.260 0.025
2453285.48437 17.376 0.031
2453287.48561 17.296 0.026
2453291.54411 17.322 0.027
2453431.88373 17.288 0.016
2453438.88190 17.265 0.020
2453444.81855 17.285 0.015
2453446.84351 17.320 0.022
2453448.87314 17.344 0.017
2453450.91220 17.291 0.018
2453454.81906 17.273 0.025
2453456.82668 17.303 0.016
2453467.79008 17.331 0.025
2453469.90052 17.316 0.015
2453471.77723 17.211 0.027
2453473.93121 17.258 0.025
2453477.89043 17.295 0.016
2453480.68925 17.239 0.016
2453483.68411 17.307 0.018
2453496.88802 17.297 0.023
2453497.65132 17.343 0.026
2453499.69366 17.311 0.017
2453500.88024 17.291 0.016
2453501.68520 17.356 0.024
2453502.84215 17.278 0.016
2453503.84379 17.347 0.018
2453504.67960 17.318 0.020
2453508.69371 17.299 0.025
2453509.83168 17.281 0.016
2453511.71681 17.285 0.019
2453512.66794 17.345 0.023
2453520.56815 17.316 0.024
2453521.81892 17.323 0.018
2453522.81445 17.364 0.020
2453523.63746 17.344 0.020
2453524.62161 17.319 0.015
2453525.85300 17.300 0.018
2453526.88611 17.335 0.018
2453527.79925 17.327 0.020
2453528.62962 17.291 0.017
2453529.58686 17.373 0.017
2453530.72141 17.288 0.014
2453538.78967 17.273 0.015
2453544.68977 17.262 0.025
2453547.72862 17.326 0.024
2453550.70435 17.304 0.013
2453551.81687 17.268 0.019
2453553.61961 17.264 0.021
2453554.57507 17.258 0.026
2453556.58362 17.274 0.020
2453558.55349 17.333 0.020
2453559.77008 17.258 0.014
2453560.74209 17.317 0.018
2453561.70269 17.365 0.015
2453562.76630 17.319 0.016
2453563.51575 17.277 0.021
2453564.71950 17.258 0.024
2453569.80314 17.371 0.026
2453573.50243 17.237 0.031
2453574.56492 17.346 0.019
2453574.72630 17.273 0.019
2453575.55339 17.299 0.014
2453576.51164 17.268 0.019
2453577.56402 17.282 0.017
2453578.53738 17.260 0.014
2453579.49574 17.285 0.016
2453580.51142 17.253 0.017
2453581.54114 17.298 0.018
2453582.49993 17.262 0.018
2453583.53962 17.253 0.017
2453584.52576 17.168 0.015
2453585.51635 17.251 0.016
2453586.57467 17.322 0.016
2453587.63075 17.311 0.023
2453588.56729 17.293 0.015
2453589.52603 17.212 0.014
2453590.50608 17.238 0.016
2453591.55098 17.315 0.014
2453592.51737 17.269 0.016
2453593.61289 17.276 0.018
2453594.54825 17.281 0.016
2453600.54509 17.257 0.027
2453601.47743 17.308 0.018
2453602.50246 17.384 0.027
2453603.49645 17.240 0.022
2453607.51261 17.257 0.015
2453608.50418 17.283 0.025
2453617.55769 17.326 0.021
2453620.66137 17.340 0.019
2453629.64571 17.310 0.028
2453632.53197 17.281 0.023
2453634.59524 17.332 0.021
2453640.57568 17.305 0.020
2453646.50323 17.412 0.029
2453651.49486 17.366 0.025
2453653.52272 17.441 0.029
2453773.87919 17.295 0.024
2453779.88442 17.317 0.023
2453786.83554 17.318 0.022
2453790.83076 17.345 0.022
