2452116.77994 18.433 0.044
2452128.66587 18.382 0.034
2452131.64411 18.406 0.040
2452135.55171 18.325 0.031
2452138.69958 18.378 0.049
2452143.62038 18.405 0.041
2452162.61272 18.372 0.036
2452170.51899 18.404 0.036
2452173.59293 18.364 0.043
2452183.53584 18.364 0.057
2452184.59178 18.417 0.071
2452195.57353 18.292 0.052
2452200.54776 18.456 0.062
2452326.87931 18.370 0.053
2452346.82236 18.354 0.035
2452351.82401 18.337 0.032
2452360.83267 18.352 0.033
2452371.78937 18.376 0.034
2452380.79389 18.303 0.044
2452384.76587 18.394 0.035
2452388.76951 18.375 0.045
2452390.73939 18.319 0.041
2452397.89772 18.416 0.042
2452401.70010 18.374 0.033
2452403.76135 18.320 0.030
2452405.69720 18.345 0.043
2452410.79637 18.446 0.036
2452415.69866 18.333 0.044
2452417.77910 18.392 0.042
2452425.86294 18.416 0.053
2452431.71010 18.373 0.040
2452433.68501 18.355 0.039
2452434.83086 18.385 0.035
2452436.62016 18.379 0.040
2452438.63578 18.353 0.033
2452440.61716 18.382 0.034
2452443.65179 18.373 0.039
2452445.54691 18.320 0.043
2452452.61897 18.307 0.042
2452458.75495 18.364 0.035
2452462.67141 18.382 0.030
2452464.53881 18.331 0.040
2452467.46476 18.395 0.059
2452469.47533 18.319 0.035
2452471.76578 18.353 0.034
2452473.46397 18.447 0.060
2452483.51873 18.319 0.030
2452485.71348 18.415 0.059
2452490.49542 18.363 0.038
2452492.73191 18.341 0.060
2452495.52292 18.392 0.046
2452497.58395 18.410 0.034
2452499.62122 18.361 0.035
2452501.64812 18.387 0.034
2452518.57798 18.365 0.042
2452521.57387 18.394 0.036
2452535.50290 18.349 0.049
2452539.59937 18.369 0.045
2452540.57744 18.362 0.061
2452545.52934 18.373 0.041
2452550.56599 18.369 0.054
2452555.52843 18.418 0.050
2452561.55279 18.435 0.059
2452571.49526 18.435 0.066
2452701.88826 18.326 0.034
2452712.88890 18.382 0.043
2452727.84796 18.353 0.030
2452732.86572 18.362 0.045
2452743.85358 18.365 0.031
2452748.88530 18.440 0.059
2452755.87607 18.440 0.044
2452759.86742 18.361 0.039
2452765.89382 18.342 0.036
2452769.93542 18.264 0.039
2452782.80740 18.385 0.054
2452784.80059 18.375 0.033
2452786.69120 18.348 0.044
2452788.84312 18.236 0.029
2452790.88972 18.298 0.035
2452792.54198 18.350 0.060
