2452125.67797 18.198 0.055
2452129.73066 18.186 0.032
2452132.67366 18.289 0.041
2452136.57709 18.126 0.044
2452141.59222 18.220 0.033
2452144.67555 18.233 0.037
2452170.57250 18.241 0.037
2452178.58328 18.168 0.080
2452188.53240 18.134 0.060
2452211.53652 18.145 0.061
2452333.87310 18.176 0.038
2452344.83443 18.305 0.040
2452355.88525 18.255 0.036
2452364.87688 18.188 0.041
2452372.88866 18.181 0.036
2452384.82360 18.157 0.030
2452388.82277 18.257 0.038
2452390.86077 18.196 0.041
2452393.85495 18.193 0.075
2452400.80224 18.279 0.041
2452402.90893 18.327 0.046
2452406.85173 18.182 0.040
2452414.87438 18.290 0.041
2452416.88999 18.244 0.047
2452424.74861 18.228 0.045
2452428.73383 18.153 0.031
2452432.88536 18.112 0.055
2452434.77338 18.198 0.034
2452436.82132 18.228 0.038
2452438.79499 18.153 0.033
2452441.75730 18.276 0.039
2452445.67417 18.260 0.037
2452448.69420 18.206 0.037
2452459.68581 18.245 0.033
2452460.70387 18.247 0.045
2452463.58512 18.279 0.032
2452466.60490 18.201 0.033
2452468.73120 18.259 0.030
2452470.71494 18.266 0.032
2452472.74535 18.229 0.035
2452481.60173 18.253 0.053
2452484.66504 18.298 0.045
2452486.75774 18.324 0.065
2452490.74094 18.179 0.057
2452496.53168 18.226 0.031
2452498.55229 18.220 0.027
2452500.59574 18.253 0.034
2452502.60935 18.202 0.033
2452508.70756 18.130 0.048
2452512.65704 18.254 0.068
2452517.55846 18.172 0.044
2452520.62593 18.311 0.040
2452529.49178 18.198 0.045
2452538.54343 18.330 0.046
2452542.57120 18.196 0.035
2452548.49971 18.224 0.053
2452552.53602 18.100 0.043
2452557.50120 18.179 0.042
2452564.52261 18.272 0.048
2452708.85013 18.193 0.031
2452719.85581 18.162 0.041
2452729.87783 18.215 0.044
2452734.81679 18.185 0.031
2452747.74141 18.166 0.061
2452753.92643 18.232 0.049
2452757.85255 18.260 0.045
2452761.90136 18.264 0.039
2452767.84833 18.250 0.050
2452775.76517 18.321 0.063
2452782.68652 18.186 0.052
2452782.70091 18.155 0.042
2452784.60917 18.238 0.036
2452786.82718 18.199 0.039
2452788.63909 18.239 0.037
2452790.74352 18.139 0.033
2452793.65701 18.197 0.045
2452793.85327 18.250 0.048
2452793.86462 18.290 0.046
2452793.88164 18.259 0.050
2452793.88526 18.232 0.039
2452793.89568 18.317 0.046
2452793.90492 18.323 0.043
2452793.91355 18.215 0.044
2452793.92231 18.211 0.052
2452793.93766 18.197 0.053
2452793.94371 18.339 0.088
2452794.54063 18.207 0.065
2452794.56035 18.191 0.076
2452794.58339 18.154 0.051
2452794.59339 18.346 0.061
2452794.60212 18.245 0.054
2452794.61049 18.265 0.059
2452794.63441 18.221 0.044
2452794.70248 18.270 0.045
2452794.76567 18.192 0.042
2452794.93062 18.228 0.050
2452795.63111 18.228 0.034
2452795.66892 18.334 0.036
2452795.72439 18.255 0.039
2452796.55591 18.222 0.034
2452796.68089 18.240 0.031
2452796.79845 18.223 0.035
2452796.82250 18.176 0.034
2452796.85330 18.241 0.032
2452796.86727 18.252 0.033
2452796.87462 18.221 0.037
2452796.88057 18.221 0.037
2452796.88671 18.273 0.037
2452796.89283 18.250 0.039
2452796.90221 18.312 0.041
2452796.91151 18.268 0.041
