2452118.74701 17.714 0.025
2452125.51297 17.704 0.033
2452129.59852 17.755 0.023
2452132.54321 17.734 0.022
2452135.67470 17.721 0.018
2452140.63856 17.705 0.024
2452144.52558 17.740 0.031
2452158.56769 17.777 0.027
2452167.52291 17.733 0.021
2452172.53867 17.690 0.029
2452175.55043 17.756 0.044
2452187.48939 17.727 0.030
2452330.86266 17.687 0.021
2452344.85818 17.686 0.023
2452355.82356 17.697 0.020
2452371.90370 17.747 0.023
2452382.88115 17.767 0.025
2452386.83392 17.717 0.026
2452390.76372 17.717 0.029
2452397.78818 17.744 0.022
2452397.84134 17.746 0.026
2452401.75445 17.705 0.022
2452403.81050 17.687 0.019
2452405.77884 17.717 0.023
2452415.84672 17.753 0.032
2452424.72357 17.701 0.032
2452428.68786 17.741 0.021
2452432.75087 17.706 0.039
2452434.62791 17.734 0.027
2452435.85457 17.714 0.023
2452437.79606 17.734 0.027
2452439.73667 17.756 0.020
2452441.69257 17.702 0.018
2452444.82033 17.688 0.028
2452446.82658 17.745 0.026
2452453.78296 17.757 0.024
2452458.83488 17.721 0.025
2452462.56425 17.749 0.021
2452464.68550 17.747 0.020
2452467.58859 17.728 0.023
2452469.60305 17.720 0.018
2452471.66283 17.711 0.018
2452473.56387 17.733 0.026
2452483.64460 17.753 0.021
2452486.62789 17.737 0.024
2452490.59489 17.756 0.025
2452493.55413 17.712 0.022
2452495.62869 17.745 0.022
2452497.68338 17.725 0.021
2452499.73120 17.706 0.020
2452501.74966 17.748 0.026
2452508.56591 17.752 0.026
2452512.52594 17.744 0.027
2452517.69604 17.772 0.032
2452520.48275 17.764 0.027
2452526.57894 17.740 0.021
2452535.57994 17.757 0.035
2452541.55811 17.764 0.027
2452547.49810 17.706 0.027
2452551.53193 17.732 0.031
2452556.48631 17.730 0.037
2452563.52197 17.678 0.023
2452574.49963 17.753 0.035
2452705.85047 17.800 0.027
2452713.90454 17.726 0.019
2452728.84581 17.724 0.026
2452733.82788 17.727 0.027
2452744.80067 17.728 0.020
2452752.87221 17.746 0.027
2452756.84523 17.746 0.024
2452760.81121 17.738 0.029
2452766.84475 17.708 0.022
2452770.75080 17.756 0.026
2452783.78537 17.720 0.021
2452786.84796 17.738 0.029
2452789.65308 17.736 0.023
2452791.61507 17.682 0.023
2452794.77154 17.747 0.025
2452796.71993 17.718 0.019
2452808.86168 17.755 0.036
2452810.78119 17.706 0.021
2452811.83026 17.715 0.025
2452815.74850 17.754 0.022
2452817.70135 17.781 0.028
2452818.76355 17.723 0.025
2452820.63387 17.721 0.025
2452826.62589 17.739 0.022
2452834.67489 17.726 0.040
2452835.80443 17.743 0.028
2452837.53915 17.731 0.028
2452839.57536 17.771 0.033
2452841.58559 17.689 0.027
2452843.52105 17.678 0.027
2452845.56064 17.770 0.031
2452849.71103 17.766 0.028
2452851.72533 17.697 0.023
2452853.73116 17.728 0.025
2452856.61133 17.724 0.029
2452858.59510 17.722 0.031
2452859.63377 17.778 0.038
2452860.72154 17.735 0.039
2452863.60416 17.682 0.028
2452866.69292 17.745 0.027
2452869.63361 17.798 0.026
2452872.60762 17.716 0.019
2452883.54412 17.726 0.020
2452892.56545 17.736 0.034
2452896.58722 17.762 0.023
2452902.52734 17.778 0.033
2452907.52567 17.759 0.032
2452916.59985 17.762 0.040
2452928.54330 17.755 0.030
2453050.87785 17.664 0.023
2453058.82496 17.674 0.023
2453061.88936 17.733 0.022
2453067.82579 17.758 0.024
2453069.89948 17.703 0.021
2453072.86431 17.602 0.017
2453074.90379 17.705 0.021
2453079.81072 17.630 0.022
2453082.77710 17.669 0.020
2453084.77035 17.673 0.022
