2455260.87976 17.151 0.012 3.84 820.0
2455261.81072 17.130 0.013 4.07 783.0
2455262.84831 17.094 0.029 5.68 3325.0
2455265.86523 17.170 0.013 4.24 878.0
2455266.81156 17.188 0.016 5.25 682.0
2455267.83879 17.121 0.013 4.62 620.0
2455268.84123 17.133 0.013 4.61 620.0
2455269.80490 17.140 0.012 4.33 601.0
2455270.81056 17.153 0.012 3.79 591.0
2455271.80608 17.146 0.013 4.38 662.0
2455272.81126 17.122 0.018 6.21 627.0
2455273.79625 17.147 0.013 4.82 596.0
2455274.81475 17.135 0.014 4.90 621.0
2455275.80107 17.175 0.015 4.63 752.0
2455276.77925 17.139 0.013 4.19 630.0
2455276.90674 17.159 0.013 4.18 651.0
2455277.81581 17.169 0.020 6.18 669.0
2455278.81137 17.164 0.015 5.30 630.0
2455279.81261 17.135 0.022 7.22 646.0
2455280.81924 17.140 0.012 3.83 630.0
2455281.79917 17.143 0.011 4.01 599.0
2455282.82189 17.143 0.012 4.07 708.0
2455283.78200 17.110 0.016 5.26 845.0
2455283.87332 17.163 0.013 4.99 681.0
2455284.78761 17.115 0.016 5.45 940.0
2455285.77846 17.109 0.017 5.28 1049.0
2455285.90844 17.192 0.015 4.64 864.0
2455286.79404 17.110 0.019 5.43 975.0
2455287.84723 17.137 0.012 3.53 848.0
2455288.77261 17.120 0.013 3.71 974.0
2455289.82447 17.159 0.014 4.42 908.0
2455293.85240 17.138 0.013 4.56 638.0
2455294.76021 17.157 0.012 4.21 567.0
2455294.79728 17.165 0.010 3.41 520.0
2455294.83469 17.162 0.011 4.02 546.0
2455294.86478 17.150 0.009 3.16 525.0
2455294.90579 17.150 0.010 3.73 565.0
2455295.76169 17.143 0.012 4.45 548.0
2455295.80017 17.155 0.013 4.71 531.0
2455295.83811 17.160 0.012 4.22 542.0
2455295.87625 17.152 0.011 3.84 532.0
2455295.91527 17.141 0.011 3.62 598.0
2455296.80526 17.141 0.010 3.46 537.0
2455296.83975 17.150 0.010 3.52 530.0
2455296.87753 17.153 0.010 3.48 523.0
2455297.75858 17.170 0.011 4.17 584.0
2455297.79858 17.181 0.012 4.67 570.0
2455297.83649 17.121 0.010 3.35 524.0
2455297.87453 17.158 0.011 3.82 524.0
2455297.91345 17.132 0.011 3.65 593.0
2455298.79940 17.142 0.011 4.06 572.0
2455298.83714 17.161 0.013 4.87 577.0
2455298.87535 17.153 0.011 4.23 547.0
2455298.91489 17.146 0.012 3.89 603.0
2455299.74624 17.156 0.009 3.77 520.0
2455299.78385 17.206 0.008 3.85 415.0
2455299.82158 17.164 0.009 3.86 506.0
2455299.85956 17.152 0.008 3.72 498.0
2455299.89998 17.147 0.009 3.73 556.0
2455300.85501 17.127 0.011 4.06 564.0
2455300.89565 17.126 0.012 3.94 607.0
2455301.75067 17.157 0.013 4.69 588.0
2455301.78835 17.160 0.011 4.12 573.0
2455301.82566 17.162 0.012 4.47 591.0
2455301.86388 17.144 0.015 5.25 613.0
2455301.90412 17.147 0.015 5.36 634.0
2455304.74961 17.141 0.018 6.45 734.0
2455306.68428 17.149 0.016 5.69 662.0
2455306.72137 17.174 0.013 4.58 607.0
2455306.78573 17.139 0.012 4.69 565.0
2455306.84899 17.164 0.011 4.56 573.0
2455306.88890 17.150 0.011 4.22 585.0
2455306.92691 17.164 0.013 3.93 867.0
2455307.73480 17.163 0.013 4.58 617.0
2455307.79840 17.157 0.011 3.79 586.0
2455307.83639 17.166 0.012 4.50 640.0
