2457792.87770 18.460 0.049 6.33 777.0
2457793.88447 18.418 0.040 4.96 849.0
2457794.89148 18.436 0.058 5.95 1251.0
2457797.86414 18.452 0.053 6.00 899.0
2457799.85942 18.417 0.056 6.73 712.0
2457801.84668 18.419 0.054 6.51 834.0
2457802.89497 18.411 0.059 6.59 1075.0
2457808.87730 18.314 0.028 4.57 430.0
2457809.87208 18.340 0.038 5.91 473.0
2457810.86701 18.316 0.029 4.88 454.0
2457813.81638 18.370 0.038 5.75 610.0
2457814.88878 18.384 0.027 4.09 421.0
2457816.81463 18.477 0.051 6.93 506.0
2457817.81105 18.423 0.033 4.91 539.0
2457817.90153 18.384 0.032 4.36 677.0
2457818.88762 18.408 0.029 4.56 434.0
2457819.87411 18.371 0.027 4.11 406.0
2457820.87682 18.392 0.028 4.29 457.0
2457821.87450 18.389 0.034 4.64 495.0
2457822.87024 18.384 0.034 4.88 492.0
2457823.85551 18.415 0.035 4.50 619.0
2457824.85160 18.462 0.047 5.74 657.0
2457825.84330 18.318 0.031 4.78 608.0
2457826.80161 18.299 0.038 5.55 727.0
2457826.89153 18.382 0.037 5.09 594.0
2457827.86655 18.332 0.031 4.66 519.0
2457828.83597 18.436 0.038 5.17 581.0
2457829.81729 18.393 0.058 7.04 744.0
2457830.82803 18.403 0.041 5.15 768.0
2457830.90971 18.380 0.036 4.55 872.0
2457834.88326 18.414 0.047 5.83 697.0
2457835.85044 18.338 0.042 6.82 413.0
2457836.80319 18.344 0.050 7.79 420.0
2457836.91594 18.468 0.054 6.09 830.0
2457837.84817 18.469 0.036 5.47 380.0
2457838.78594 18.423 0.041 6.01 445.0
2457838.90513 18.309 0.026 4.62 406.0
2457839.85272 18.418 0.026 4.18 343.0
2457840.77764 18.389 0.038 6.07 394.0
2457840.89754 18.400 0.027 4.45 359.0
2457841.83593 18.340 0.034 5.61 379.0
2457842.75288 18.287 0.048 7.78 425.0
2457842.86111 18.352 0.037 5.93 416.0
2457843.78466 18.344 0.035 5.64 366.0
2457843.90341 18.344 0.031 5.39 354.0
2457844.82158 18.364 0.044 6.76 387.0
2457845.73030 18.422 0.044 6.67 435.0
2457845.84552 18.414 0.030 4.89 363.0
2457846.77634 18.365 0.032 5.22 371.0
2457846.88402 18.360 0.029 4.91 372.0
2457847.78683 18.395 0.033 5.13 383.0
2457847.90734 18.406 0.029 4.60 366.0
2457848.80044 18.357 0.031 5.16 353.0
2457848.92128 18.398 0.032 4.62 503.0
2457849.81359 18.434 0.028 4.31 371.0
2457850.71830 18.343 0.041 5.80 583.0
2457850.82625 18.366 0.032 5.02 396.0
2457851.73579 18.271 0.040 5.90 616.0
2457851.84383 18.403 0.035 5.19 450.0
2457852.84156 18.389 0.041 6.46 457.0
2457853.90593 18.423 0.043 6.28 467.0
2457854.76682 18.443 0.035 4.73 623.0
2457854.88808 18.408 0.032 4.34 545.0
2457855.79691 18.378 0.038 5.08 642.0
2457855.91937 18.368 0.033 4.38 654.0
2457856.80752 18.490 0.050 6.18 599.0
2457857.84438 18.454 0.066 7.31 872.0
2457857.90892 18.340 0.036 4.85 660.0
2457858.90950 18.265 0.033 5.11 591.0
2457862.76605 18.323 0.046 6.84 494.0
2457862.87785 18.381 0.042 6.22 469.0
2457863.83783 18.393 0.031 4.98 422.0
2457864.81473 18.367 0.023 3.96 372.0
2457865.67608 18.439 0.032 5.01 428.0
2457865.78344 18.379 0.027 4.26 390.0
2457865.92325 18.363 0.031 4.11 565.0
2457866.77991 18.363 0.028 4.81 398.0
2457866.91336 18.404 0.025 3.83 424.0
2457867.78364 18.396 0.029 4.95 372.0
2457867.91514 18.374 0.028 4.48 381.0
2457868.86277 18.314 0.049 7.42 466.0
2457869.73075 18.376 0.030 5.02 403.0
2457869.86058 18.401 0.026 3.98 391.0
2457870.74194 18.433 0.023 3.83 357.0
2457870.87204 18.433 0.029 3.83 376.0
2457871.75617 18.321 0.025 4.07 411.0
2457871.89723 18.379 0.028 3.94 419.0
2457872.75612 18.377 0.024 3.99 408.0
2457872.90464 18.353 0.024 3.44 423.0
2457873.73570 18.358 0.027 4.69 402.0
2457873.86705 18.389 0.029 4.17 431.0
2457874.69589 18.425 0.039 6.03 473.0
2457874.82456 18.359 0.037 5.73 407.0
2457874.93617 18.271 0.050 5.51 1349.0
2457875.90264 18.316 0.028 4.44 745.0
2457876.70799 18.353 0.032 4.95 503.0
2457876.84601 18.395 0.028 4.15 441.0
2457877.66983 18.400 0.032 4.96 510.0
2457877.79893 18.369 0.025 4.04 401.0
2457878.66203 18.403 0.033 5.28 605.0
2457878.83084 18.352 0.023 3.56 412.0
2457879.66407 18.341 0.042 6.63 572.0
2457879.77490 18.410 0.048 6.44 538.0
2457880.69615 18.488 0.054 7.07 535.0
2457880.81754 18.400 0.034 4.86 507.0
2457881.77173 18.426 0.048 6.15 638.0
2457881.88626 18.377 0.046 5.92 572.0
2457882.76054 18.316 0.037 5.65 550.0
2457882.89265 18.445 0.036 4.50 617.0
2457889.93041 18.444 0.063 6.43 1036.0
2457890.81386 18.285 0.049 6.59 642.0
2457893.64557 18.372 0.052 7.64 509.0
2457893.76250 18.392 0.038 5.61 487.0
2457893.88368 18.359 0.031 4.63 460.0
2457894.62929 18.378 0.040 6.72 510.0
2457894.75539 18.354 0.025 4.28 386.0
2457894.86551 18.358 0.031 4.37 449.0
2457895.62622 18.440 0.039 6.03 574.0
2457897.67024 18.381 0.036 5.40 436.0
2457900.91713 18.453 0.051 6.94 489.0
2457901.60567 18.396 0.052 7.68 499.0
2457901.73492 18.315 0.030 5.35 504.0
2457902.59989 18.273 0.048 7.63 484.0
2457902.71480 18.374 0.029 4.91 391.0
2457902.83697 18.345 0.045 6.31 473.0
2457903.76480 18.424 0.052 7.43 403.0
2457903.88339 18.437 0.041 5.69 479.0
2457904.62529 18.324 0.036 6.27 448.0
2457904.74075 18.357 0.024 4.18 348.0
2457904.86304 18.366 0.028 4.34 407.0
