2457796.87641 13.696 0.002 4.93 628.0
2457798.88471 13.704 0.002 4.80 598.0
2457800.88945 13.700 0.002 4.65 611.0
2457802.88012 13.697 0.002 7.48 517.0
2457808.82213 13.689 0.002 7.11 426.0
2457810.90361 13.701 0.002 4.66 903.0
2457814.82026 13.695 0.002 5.58 432.0
2457816.88422 13.697 0.002 4.65 355.0
2457819.81658 13.698 0.002 5.39 394.0
2457821.85400 13.694 0.002 5.66 443.0
2457823.86475 13.688 0.002 4.44 564.0
2457825.89712 13.697 0.002 4.50 565.0
2457827.87421 13.700 0.002 4.33 471.0
2457830.76357 13.695 0.002 5.12 881.0
2457835.88361 13.700 0.002 5.21 353.0
2457837.88124 13.698 0.002 4.79 330.0
2457839.88921 13.694 0.002 4.24 301.0
2457841.88662 13.696 0.002 6.76 354.0
2457843.84220 13.697 0.002 5.26 298.0
2457845.77654 13.688 0.002 5.66 339.0
2457847.72750 13.680 0.002 6.37 363.0
2457848.87468 13.687 0.002 4.83 308.0
2457850.78248 13.691 0.002 6.10 421.0
2457851.92228 13.697 0.002 5.22 482.0
2457854.83957 13.697 0.002 4.76 531.0
2457856.76085 13.695 0.002 6.52 605.0
2457858.83760 13.697 0.002 5.20 555.0
2457862.87998 13.689 0.002 5.49 414.0
2457865.78533 13.694 0.002 3.98 349.0
2457866.91527 13.695 0.002 3.61 407.0
2457868.86779 13.692 0.002 6.52 401.0
2457870.74383 13.702 0.001 3.52 310.0
2457871.89911 13.701 0.002 3.90 386.0
2457873.75287 13.698 0.001 3.40 359.0
2457874.84406 13.690 0.002 5.06 405.0
2457876.74220 13.695 0.002 4.98 418.0
2457877.83481 13.699 0.002 3.80 467.0
2457879.69979 13.703 0.002 5.95 465.0
2457880.85052 13.704 0.002 6.72 484.0
2457882.80461 13.702 0.002 5.08 566.0
2457890.87363 13.696 0.002 5.83 627.0
2457893.93141 13.700 0.002 5.12 548.0
2457894.92901 13.695 0.002 5.59 519.0
2457901.68781 13.706 0.001 5.21 384.0
2457902.80777 13.706 0.002 4.64 418.0
2457904.61179 13.696 0.002 5.63 396.0
2457905.57680 13.697 0.002 6.71 450.0
2457905.93504 13.694 0.002 4.89 580.0
2457906.89095 13.701 0.002 4.11 580.0
2457908.63590 13.699 0.002 5.14 524.0
2457909.56687 13.691 0.002 6.08 820.0
2457909.90388 13.691 0.001 4.40 619.0
2457910.82433 13.688 0.002 4.35 544.0
2457911.69138 13.689 0.002 5.30 564.0
2457916.73947 13.704 0.002 3.78 632.0
2457917.72622 13.700 0.002 4.53 500.0
2457923.60461 13.690 0.002 5.84 424.0
2457924.57312 13.693 0.002 4.63 403.0
2457925.59705 13.696 0.002 5.79 363.0
2457926.63559 13.700 0.002 5.42 348.0
2457932.64065 13.689 0.002 5.97 370.0
2457933.63141 13.692 0.002 6.56 329.0
2457934.65234 13.695 0.002 4.94 364.0
