2456688.87803 20.324 0.280 5.46 1190.0 341.87 282.18
2456689.87801 20.993 0.431 5.53 780.0 341.87 282.18
2456690.87625 19.928 0.156 5.92 647.0 341.87 282.18
2456691.87191 20.626 0.276 5.65 553.0 341.87 282.18
2456692.87285 20.159 0.199 6.15 606.0 341.87 282.18
2456692.88531 20.209 0.195 4.40 1058.0 341.87 282.18
2456693.86493 20.403 0.241 6.58 667.0 341.87 282.18
2456693.88317 20.166 0.182 5.49 837.0 341.87 282.18
2456694.86598 19.937 0.150 6.06 557.0 341.87 282.18
2456694.88239 20.109 0.153 4.76 656.0 341.87 282.18
2456695.86955 20.270 0.185 5.52 557.0 341.87 282.18
2456696.86258 20.089 0.130 4.91 475.0 341.87 282.18
2456697.86038 20.618 0.260 5.92 465.0 341.87 282.18
2456698.88884 19.431 0.119 5.96 888.0 341.87 282.18
2456699.87439 19.930 0.103 4.13 517.0 341.87 282.18
2456700.86011 20.160 0.154 5.12 516.0 341.87 282.18
2456701.85665 20.599 0.266 5.14 717.0 341.87 282.18
2456702.87152 20.309 0.217 5.29 751.0 341.87 282.18
2456703.85561 20.805 0.445 6.51 843.0 341.87 282.18
2456704.87707 20.200 0.159 4.49 694.0 341.87 282.18
2456705.84817 21.514 0.774 5.91 796.0 341.87 282.18
2456706.84347 19.986 0.158 5.34 667.0 341.87 282.18
2456707.87375 20.525 0.250 5.55 573.0 341.87 282.18
2456708.84654 19.923 0.126 4.61 640.0 341.87 282.18
2456708.89605 20.246 0.195 4.30 958.0 341.87 282.18
2456709.85973 20.445 0.221 5.45 566.0 341.87 282.18
2456710.83398 20.114 0.139 4.18 655.0 341.87 282.18
2456710.87596 20.105 0.122 3.88 556.0 341.87 282.18
2456711.89657 20.407 0.225 3.96 1236.0 341.87 282.18
2456714.90044 20.154 0.209 5.81 750.0 341.87 282.18
2456715.84633 20.287 0.138 4.69 405.0 341.87 282.18
2456715.88954 20.108 0.121 4.62 415.0 341.87 282.18
2456716.83629 20.082 0.141 5.54 450.0 341.87 282.18
2456716.89077 20.183 0.110 3.92 398.0 341.87 282.18
2456717.83870 20.891 0.357 6.32 481.0 341.87 282.18
2456717.89412 20.085 0.150 5.45 485.0 341.87 282.18
2456718.86115 21.112 0.491 6.91 473.0 341.87 282.18
2456719.80722 19.764 0.137 6.29 591.0 341.87 282.18
2456719.85622 20.118 0.136 4.56 499.0 341.87 282.18
2456719.90196 20.022 0.129 4.45 598.0 341.87 282.18
2456720.83172 20.221 0.132 4.43 441.0 341.87 282.18
2456720.87862 20.345 0.146 4.58 398.0 341.87 282.18
2456721.81349 20.134 0.192 6.76 508.0 341.87 282.18
2456721.85745 20.234 0.166 5.56 466.0 341.87 282.18
2456721.90221 20.128 0.151 4.78 647.0 341.87 282.18
2456722.83914 20.560 0.225 5.35 523.0 341.87 282.18
2456722.88631 20.125 0.124 4.37 477.0 341.87 282.18
2456723.81022 20.289 0.180 5.21 534.0 341.87 282.18
2456723.86457 20.813 0.239 4.28 479.0 341.87 282.18
2456724.79425 20.433 0.225 5.95 531.0 341.87 282.18
2456724.84504 20.062 0.172 6.42 489.0 341.87 282.18
2456724.89012 20.191 0.188 6.39 452.0 341.87 282.18
2456725.81958 19.991 0.129 5.65 401.0 341.87 282.18
2456725.86938 20.218 0.164 5.77 434.0 341.87 282.18
2456726.78414 20.138 0.142 4.92 525.0 341.87 282.18
2456726.83201 20.003 0.120 4.61 482.0 341.87 282.18
2456726.88122 19.879 0.111 4.74 474.0 341.87 282.18
2456727.78904 20.322 0.175 5.74 436.0 341.87 282.18
2456727.83731 20.055 0.095 3.99 374.0 341.87 282.18
2456727.88470 19.895 0.086 4.38 347.0 341.87 282.18
2456728.80296 19.870 0.100 4.98 419.0 341.87 282.18
2456728.85535 19.985 0.089 3.96 393.0 341.87 282.18
2456728.89863 20.025 0.112 4.86 436.0 341.87 282.18
2456729.80773 20.008 0.119 4.25 593.0 341.87 282.18
2456729.85810 20.028 0.110 4.51 449.0 341.87 282.18
2456729.90187 19.814 0.095 4.41 450.0 341.87 282.18
2456730.80909 20.148 0.206 6.69 572.0 341.87 282.18
2456730.85752 19.596 0.130 7.40 474.0 341.87 282.18
2456731.84540 20.100 0.217 7.04 561.0 341.87 282.18
2456731.90159 19.646 0.110 6.20 466.0 341.87 282.18
2456732.81713 20.047 0.199 6.37 639.0 341.87 282.18
2456732.86429 19.554 0.101 5.29 614.0 341.87 282.18
2456732.90750 19.637 0.100 4.72 653.0 341.87 282.18
2456733.80276 19.654 0.098 4.60 681.0 341.87 282.18
2456733.84958 20.017 0.127 4.49 584.0 341.87 282.18
2456733.89304 19.946 0.103 4.01 537.0 341.87 282.18
2456734.78429 19.580 0.092 4.65 659.0 341.87 282.18
2456734.83591 19.624 0.086 4.49 572.0 341.87 282.18
2456734.87999 19.780 0.089 4.08 535.0 341.87 282.18
2456735.76130 19.984 0.182 5.80 814.0 341.87 282.18
2456735.82783 19.669 0.121 4.81 894.0 341.87 282.18
2456735.87292 19.682 0.103 4.52 670.0 341.87 282.18
2456735.91621 20.388 0.233 4.23 1105.0 341.87 282.18
2456736.79165 19.930 0.181 6.56 678.0 341.87 282.18
2456736.84789 19.694 0.119 5.71 572.0 341.87 282.18
2456736.89337 19.899 0.120 4.94 559.0 341.87 282.18
2456737.79951 19.845 0.099 4.12 619.0 341.87 282.18
2456737.84858 19.705 0.075 3.47 587.0 341.87 282.18
2456737.87938 19.550 0.070 3.84 571.0 341.87 282.18
2456738.79004 19.888 0.193 4.31 1785.0 341.87 282.18
2456742.76426 19.584 0.083 4.87 431.0 341.87 282.18
2456742.80579 19.367 0.055 4.08 416.0 341.87 282.18
2456742.85062 19.352 0.053 3.85 411.0 341.87 282.18
2456742.89369 19.332 0.049 3.83 391.0 341.87 282.18
2456744.76076 19.315 0.083 6.60 423.0 341.87 282.18
2456744.76554 19.287 0.071 5.55 422.0 341.87 282.18
2456744.81451 19.220 0.056 4.97 412.0 341.87 282.18
2456744.85984 19.130 0.043 4.03 392.0 341.87 282.18
2456744.90381 19.225 0.048 4.05 390.0 341.87 282.18
2456745.73872 19.009 0.047 4.69 432.0 341.87 282.18
2456745.79684 19.030 0.047 4.97 385.0 341.87 282.18
2456745.84019 19.040 0.047 4.82 380.0 341.87 282.18
2456745.88343 19.078 0.051 5.01 372.0 341.87 282.18
2456746.74031 18.935 0.051 5.47 421.0 341.87 282.18
2456746.78869 18.950 0.045 5.01 387.0 341.87 282.18
2456746.83364 18.919 0.040 4.50 378.0 341.87 282.18
2456746.87679 18.840 0.038 5.10 360.0 341.87 282.18
2456747.84286 18.674 0.033 4.57 394.0 341.87 282.18
2456747.89040 18.625 0.030 4.37 371.0 341.87 282.18
2456748.78793 18.261 0.027 5.41 413.0 341.87 282.18
2456748.84524 18.268 0.026 5.01 401.0 341.87 282.18
2456748.89926 18.219 0.024 4.78 392.0 341.87 282.18
2456749.75194 17.705 0.021 6.42 444.0
2456749.80051 17.654 0.014 4.26 422.0
2456749.84332 17.572 0.013 4.30 426.0
2456749.89558 17.505 0.013 4.57 409.0
2456750.74745 15.522 0.004 6.55 437.0
2456750.76880 15.373 0.003 5.32 412.0
2456750.78399 15.260 0.003 5.90 413.0
2456750.79451 15.194 0.003 6.75 411.0
2456750.80435 15.117 0.003 5.78 402.0
2456750.81304 15.052 0.003 5.51 405.0
2456750.82391 14.979 0.002 4.80 403.0
2456750.83262 14.929 0.002 4.51 409.0
2456750.84160 14.869 0.002 4.27 411.0
2456750.85034 14.823 0.002 4.28 413.0
2456750.87233 14.762 0.002 4.28 397.0
2456750.88107 14.752 0.002 4.62 397.0
2456750.88843 14.780 0.002 4.51 394.0
2456750.89711 14.820 0.002 3.94 397.0
2456750.90704 14.855 0.002 4.33 400.0
2456750.91576 14.898 0.002 4.54 476.0
2456750.91958 14.937 0.003 4.45 679.0
2456750.92127 14.952 0.003 4.06 871.0
2456750.92313 14.959 0.003 4.18 1232.0
2456750.92481 14.960 0.003 4.09 1768.0
2456750.92675 14.980 0.003 4.05 2764.0
