2455270.83250 18.228 0.029 3.54 524.0
2455273.84901 18.263 0.031 4.12 496.0
2455275.91474 18.175 0.039 4.18 1106.0
2455276.81836 18.237 0.032 4.02 527.0
2455277.91360 18.173 0.039 4.94 694.0
2455279.91890 18.205 0.043 4.12 1723.0
2455281.91899 18.253 0.039 3.56 1669.0
2455282.90750 18.226 0.029 3.76 573.0
2455285.89100 18.193 0.037 4.59 805.0
2455294.87301 18.146 0.022 3.17 487.0
2455294.88870 18.200 0.026 3.69 500.0
2455294.91508 18.126 0.027 3.75 578.0
2455300.83958 18.199 0.028 3.88 514.0
2455300.86315 18.178 0.027 3.81 503.0
2455300.87863 18.194 0.026 3.76 513.0
2455300.90391 18.244 0.030 3.81 547.0
2455300.91811 18.225 0.033 4.24 575.0
2455304.73345 18.169 0.039 6.09 660.0
2455304.75861 18.106 0.032 4.99 649.0
2455304.77276 18.209 0.033 4.62 625.0
2455307.69590 18.276 0.036 4.63 579.0
2455307.74506 18.229 0.035 4.92 569.0
2455307.75946 18.289 0.030 3.80 553.0
2455307.80653 18.192 0.026 3.68 556.0
2455307.82085 18.183 0.028 3.90 568.0
2455307.84501 18.174 0.029 4.14 589.0
2455307.85957 18.181 0.026 3.66 591.0
2455307.88590 18.242 0.029 3.85 578.0
2455307.89979 18.207 0.029 3.81 581.0
2455307.92332 18.218 0.032 4.17 641.0
2455308.68717 18.225 0.037 5.25 608.0
2455308.73517 18.248 0.039 5.53 571.0
2455308.74904 18.268 0.036 5.14 554.0
2455308.79666 18.210 0.029 4.24 518.0
2455308.81056 18.206 0.028 3.97 497.0
2455308.83413 18.162 0.027 3.88 490.0
2455308.84847 18.220 0.027 3.76 486.0
2455308.87543 18.209 0.029 4.18 514.0
2455310.72910 18.169 0.035 4.81 627.0
2455310.76667 18.202 0.036 5.31 572.0
2455310.78546 18.206 0.031 4.30 541.0
2455310.82906 18.160 0.024 4.18 511.0
2455310.86059 18.167 0.017 3.51 409.0
2455310.87532 18.317 0.021 3.65 420.0
2455310.89888 18.199 0.029 4.06 562.0
2455310.91285 18.179 0.027 3.68 559.0
2455311.78429 18.219 0.041 5.63 598.0
2455311.80310 18.192 0.036 5.42 586.0
2455311.84201 18.195 0.031 4.27 525.0
