2455969.87566 20.417 0.214 5.96 615.0 364.99 49.08
2455972.88004 20.535 0.197 4.70 637.0 364.99 49.08
2455977.85686 20.454 0.209 5.44 534.0 364.99 49.08
2455978.85556 20.367 0.177 5.68 446.0 364.99 49.08
2455979.84526 20.143 0.188 6.59 536.0 364.99 49.08
2455980.86548 20.239 0.206 6.57 503.0 364.99 49.08
2455982.86970 20.438 0.156 5.02 401.0 364.99 49.08
2455983.88186 20.230 0.101 3.87 405.0 364.99 49.08
2455984.86599 20.287 0.116 4.01 402.0 364.99 49.08
2455985.85001 20.282 0.183 5.89 505.0 364.99 49.08
2455986.83127 20.200 0.165 5.87 516.0 364.99 49.08
2455987.82417 20.521 0.234 5.88 542.0 364.99 49.08
2455987.89600 20.386 0.148 4.45 462.0 364.99 49.08
2455988.88349 20.074 0.112 4.51 439.0 364.99 49.08
2455989.85853 19.612 0.120 7.47 389.0 364.99 49.08
2455990.82302 20.394 0.175 5.93 416.0 364.99 49.08
2455991.81690 20.325 0.217 6.43 524.0 364.99 49.08
2455991.89111 19.913 0.106 5.41 386.0 364.99 49.08
2455992.85660 20.730 0.221 4.91 489.0 364.99 49.08
2455993.83627 20.085 0.170 5.80 566.0 364.99 49.08
2455994.81126 20.159 0.150 4.43 806.0 364.99 49.08
2455994.89547 20.298 0.147 4.16 599.0 364.99 49.08
2455996.85004 20.235 0.134 4.53 520.0 364.99 49.08
2455997.80584 20.297 0.191 5.62 582.0 364.99 49.08
2455997.89218 20.498 0.157 4.09 503.0 364.99 49.08
2455998.84376 20.621 0.211 4.30 530.0 364.99 49.08
2456003.85404 20.389 0.279 7.55 531.0 364.99 49.08
2456004.78587 20.344 0.205 6.36 495.0 364.99 49.08
2456004.88225 20.345 0.142 4.73 434.0 364.99 49.08
2456005.90884 20.430 0.129 3.74 444.0 364.99 49.08
2456006.82856 20.360 0.125 4.05 373.0 364.99 49.08
2456006.91719 20.252 0.154 3.70 903.0 364.99 49.08
2456007.82994 20.580 0.180 4.55 383.0 364.99 49.08
2456007.91582 20.582 0.253 4.10 1059.0 364.99 49.08
2456008.82375 20.146 0.126 5.21 392.0 364.99 49.08
2456008.91137 19.859 0.135 5.83 519.0 364.99 49.08
2456009.82639 20.216 0.122 4.63 449.0 364.99 49.08
2456009.91082 20.212 0.144 4.39 537.0 364.99 49.08
2456010.81808 20.441 0.150 4.79 415.0 364.99 49.08
2456010.90566 20.537 0.130 4.18 384.0 364.99 49.08
2456011.79814 20.253 0.142 4.95 395.0 364.99 49.08
2456011.91181 19.988 0.145 4.21 896.0 364.99 49.08
2456012.81303 20.171 0.112 4.71 343.0 364.99 49.08
2456012.90925 20.305 0.091 3.56 330.0 364.99 49.08
