2455288.86318 18.476 0.032 3.77 635.0
2455293.82795 18.504 0.029 4.43 321.0
2455294.80393 18.431 0.021 3.87 263.0
2455296.84639 18.417 0.020 3.39 267.0
2455301.83229 18.588 0.031 5.04 313.0
2455306.77973 18.498 0.023 4.25 287.0
2455308.80610 18.555 0.025 4.38 277.0
2455310.87091 18.489 0.019 3.96 293.0
2455312.93053 18.555 0.039 4.19 772.0
2455314.90505 18.508 0.033 3.77 770.0
2455316.78914 18.605 0.055 5.62 807.0
2455320.76057 18.502 0.029 4.21 445.0
2455321.90187 18.572 0.036 4.78 500.0
2455323.81567 18.511 0.028 4.75 428.0
2455326.79032 18.452 0.023 4.11 293.0
2455327.93140 18.613 0.039 4.62 599.0
2455334.77132 18.466 0.025 4.34 312.0
2455336.81333 18.504 0.029 4.56 369.0
2455338.90834 18.681 0.065 7.71 523.0
2455340.85570 18.604 0.046 5.81 547.0
2455342.61524 18.537 0.049 5.66 726.0
2455343.64608 18.469 0.045 5.32 877.0
2455348.78642 18.436 0.030 4.79 388.0
2455350.72469 18.537 0.033 5.29 362.0
2455353.70652 18.483 0.024 4.23 283.0
2455355.87869 18.647 0.056 6.60 577.0
2455361.67523 18.611 0.036 5.94 309.0
2455365.71547 18.460 0.026 4.67 339.0
2455378.62695 18.583 0.027 4.05 301.0
2455380.66061 18.608 0.028 4.97 239.0
2455382.81391 18.759 0.068 8.19 425.0
2455385.53137 18.517 0.026 4.09 533.0
2455385.63083 18.548 0.021 3.87 344.0
2455385.73317 18.555 0.026 4.26 348.0
2455388.75604 18.530 0.028 5.43 199.0
2455391.82634 18.533 0.039 5.56 500.0
2455397.69400 18.635 0.043 6.43 353.0
2455405.64774 18.586 0.042 6.18 349.0
2455409.48759 18.646 0.031 5.23 263.0
2455413.52383 18.548 0.026 4.06 316.0
2455422.56786 18.596 0.031 5.00 305.0
2455433.69956 18.461 0.069 6.65 1256.0
2455439.58546 18.571 0.039 5.99 320.0
2455447.52320 18.589 0.034 5.80 306.0
2455457.58223 18.605 0.039 5.62 460.0
2455465.53150 18.744 0.046 6.28 355.0
2455473.49707 18.651 0.047 6.67 380.0
2455490.53839 18.567 0.066 6.87 770.0
2455602.85382 18.462 0.035 6.62 398.0
2455604.86174 18.585 0.039 6.57 369.0
2455605.85789 18.574 0.029 4.94 344.0
2455606.85752 18.622 0.033 5.27 338.0
2455607.86102 18.626 0.036 5.94 347.0
2455608.85201 18.728 0.048 7.15 342.0
2455611.84764 18.632 0.052 6.32 571.0
2455612.85690 18.636 0.039 5.18 495.0
2455613.88962 18.675 0.069 7.63 610.0
2455615.84841 18.577 0.033 4.54 453.0
2455616.84256 18.590 0.050 6.88 499.0
2455621.83356 18.566 0.031 5.68 305.0
2455622.82154 18.599 0.027 4.56 289.0
2455624.77791 18.577 0.036 5.85 345.0
2455626.83676 18.483 0.035 6.34 316.0
2455628.77790 18.538 0.052 7.82 382.0
2455629.77337 18.472 0.036 7.03 300.0
2455631.83823 18.614 0.043 6.97 335.0
2455632.86739 18.524 0.026 4.79 270.0
2455633.76653 18.497 0.032 6.02 338.0
2455635.79896 18.566 0.039 6.69 433.0
2455637.77761 18.480 0.045 6.84 715.0
2455638.90791 18.673 0.030 4.90 366.0
2455639.77834 18.622 0.046 5.58 539.0
2455642.75726 18.596 0.040 4.74 648.0
2455647.76275 18.580 0.029 4.97 316.0
2455649.78672 18.586 0.025 4.50 242.0
2455654.78793 18.631 0.028 4.37 271.0
2455658.85094 18.614 0.025 4.30 244.0
2455662.90390 18.583 0.029 4.72 337.0
2455668.78409 18.585 0.045 5.95 509.0
2455675.79017 18.599 0.032 5.13 368.0
2455679.88853 18.593 0.027 4.30 308.0
2455682.91511 18.592 0.034 5.40 391.0
2455686.80524 18.584 0.023 3.54 331.0
2455692.65679 18.564 0.036 6.05 465.0
2455694.83111 18.590 0.029 4.51 370.0
2455697.68018 18.533 0.032 4.29 560.0
2455702.59037 18.675 0.056 6.35 848.0
2455706.86356 18.580 0.043 6.73 466.0
2455709.82168 18.590 0.026 4.37 329.0
2455715.85194 18.547 0.032 6.43 300.0
2455722.82271 18.605 0.034 5.31 414.0
2455725.79627 18.595 0.037 4.60 554.0
2455735.66961 18.513 0.035 6.82 268.0
2455737.78322 18.581 0.025 4.57 251.0
2455740.64020 18.672 0.035 6.02 248.0
2455742.66819 18.608 0.022 3.68 217.0
2455745.71791 18.637 0.027 4.37 290.0
2455749.50635 18.578 0.055 8.18 402.0
2455760.56546 18.612 0.043 6.07 469.0
2455765.53052 18.571 0.031 4.84 387.0
2455768.78474 18.570 0.034 5.19 403.0
2455777.66139 18.586 0.026 4.51 273.0
2455784.49002 18.708 0.087 4.68 2507.0
2455784.62120 18.687 0.057 4.91 1011.0
2455785.72833 18.551 0.068 9.63 725.0
2455790.57856 18.671 0.036 5.80 323.0
2455794.68099 18.638 0.039 6.13 328.0
2455803.51497 18.585 0.035 6.22 307.0
2455815.48335 18.601 0.040 5.55 486.0
2455819.52403 18.616 0.035 4.72 410.0
2455824.54742 18.597 0.032 4.98 320.0
2455829.52622 18.622 0.036 5.40 409.0
2455833.58271 18.566 0.046 8.04 367.0
2455841.51912 18.640 0.045 4.92 577.0
2455845.56076 18.559 0.050 6.03 709.0
2455854.51633 18.695 0.057 6.13 568.0
2455971.88522 18.540 0.031 4.55 514.0
2455984.87284 18.562 0.025 3.94 278.0
2455990.79654 18.528 0.031 5.81 303.0
2455995.77307 18.660 0.040 4.45 642.0
2455999.81172 18.572 0.034 4.52 503.0
2456002.77273 18.638 0.061 6.02 944.0
2456002.89406 18.589 0.039 4.17 713.0
2456003.80745 18.644 0.048 7.54 360.0
2456007.78849 18.622 0.028 4.81 241.0
