  1626  712.84  473.11 19.276  0.997 18.279   8   0 0.025  218   2 0.031
  1635  603.25  477.09 19.360  1.005 18.355   7   0 0.020  219   1 0.035
  1636  634.56  476.67 19.354  0.986 18.368   7   0 0.018  218   2 0.032
  1637  744.75  478.00 19.455  0.906 18.548   7   0 0.021  220   1 0.049
  1641  556.49  478.94 19.112  0.855 18.257   7   0 0.015  218   3 0.031
  1646  622.66  480.51 19.962  1.017 18.944   7   0 0.044  219   1 0.058
  1652  745.91  484.74 19.616  1.039 18.577   7   1 0.019  218   2 0.043
  1653  813.16  484.03 19.378  0.884 18.494   7   1 0.022  220   1 0.040
  1654  466.01  486.58 19.060  0.949 18.110   7   0 0.019  219   1 0.027
  1655  518.85  486.42 18.927  0.855 18.072   7   1 0.005  218   2 0.030
  1656  757.73  485.15 19.521  1.029 18.492   7   0 0.041  219   1 0.039
  1658  895.58  487.28 19.061  1.191 17.870   6   2 0.004  219   1 0.038
  1660  636.16  489.08 19.203  0.790 18.413   7   1 0.015  219   1 0.039
  1661  820.45  489.15 19.362  0.935 18.427   8   0 0.026  218   2 0.038
  1663  666.19  490.08 19.423  1.186 18.237   7   0 0.024  219   1 0.033
  1667  484.04  492.25 19.367  0.989 18.378   8   0 0.033  219   1 0.033
  1668  512.91  492.80 19.107  0.657 18.450   7   1 0.060  219   1 0.046
  1669  828.00  493.14 19.109  0.899 18.211   7   0 0.024  219   1 0.034
  1671  679.65  493.64 19.554  1.047 18.507   7   0 0.043  219   1 0.054
  1673  536.60  494.68 19.336  0.962 18.373   7   0 0.022  219   1 0.038
  1674  739.14  495.45 20.070  1.802 18.268   7   0 0.028  219   1 0.033
  1676  580.58  494.95 19.642  0.874 18.768   7   0 0.032  220   0 0.048
  1678  486.25  496.18 19.577  0.874 18.703   7   0 0.018  218   2 0.047
  1679  853.23  496.23 19.388  0.942 18.446   8   0 0.031  218   3 0.036
  1682  859.11  497.13 19.642  0.873 18.770   8   0 0.051  219   0 0.048
  1684  455.58  497.23 19.724  0.703 19.021   8   0 0.023  220   0 0.070
  1685  779.89  499.36 19.408  0.909 18.499   8   0 0.037  219   1 0.045
  1687  577.23  503.90 19.647  1.097 18.550   7   0 0.038  218   1 0.043
  1688  874.51  500.44 19.657  0.961 18.696   8   0 0.038  219   1 0.046
  1689  586.57  501.39 19.548  0.865 18.683   7   0 0.040  217   2 0.041
  1690  637.17  502.69 19.053  0.959 18.094   7   1 0.013  218   2 0.029
  1692  792.82  504.48 19.622  1.148 18.474   8   0 0.048  218   2 0.042
  1697  498.58  506.10 19.802  1.141 18.660   6   1 0.019  218   2 0.045
  1698  834.72  506.81 19.262  0.977 18.285   8   0 0.032  219   1 0.037
  1701  521.43  510.02 19.529  1.080 18.449   6   1 0.009  218   2 0.041
  1702  609.56  509.82 19.281  0.921 18.360   8   0 0.025  219   1 0.035
  1703  637.30  510.36 20.033  0.936 19.097   7   0 0.042  215   3 0.070
  1705  503.23  510.89 18.937  0.630 18.307   6   2 0.005  218   2 0.035
  1706  849.03  510.85 18.898  0.791 18.107   7   1 0.017  217   4 0.027
  1709  473.47  511.72 19.048  0.907 18.141   8   0 0.037  218   2 0.029
  1712  681.31  513.30 18.939  0.907 18.032   7   1 0.005  218   2 0.031
  1714  895.82  513.62 19.176  0.837 18.339   8   0 0.019  220   0 0.068
  1717  696.98  514.31 19.565  1.026 18.539   7   0 0.026  218   2 0.041
  1721  464.70  515.93 19.398  0.919 18.479   8   0 0.019  220   0 0.040
  1722  736.92  516.37 19.476  0.885 18.591   7   0 0.028  218   2 0.047
  1725  478.50  518.62 19.537  0.923 18.613   7   0 0.029  219   1 0.047
  1727  813.86  519.32 19.650  0.972 18.678   6   1 0.018  217   3 0.046
  1728  848.62  521.98 19.690  0.816 18.874   8   0 0.025  217   2 0.062
  1732  818.54  523.67 19.679  0.932 18.747   7   0 0.035  217   2 0.049
  1735  579.46  526.79 19.498  0.870 18.628   7   0 0.029  219   1 0.046
  1738  515.66  529.25 19.243  0.903 18.340   8   0 0.020  218   3 0.037
  1739  628.79  528.61 19.636  0.886 18.750   7   0 0.028  217   2 0.046
  1740  805.08  529.66 19.464  0.961 18.502   8   0 0.036  220   0 0.041
  1744  869.23  530.77 19.123  0.862 18.261   8   0 0.027  219   1 0.033
  1745  889.10  530.16 20.590  2.018 18.572   7   0 0.051  217   4 0.043
  1747  897.59  531.58 19.249  0.970 18.279   7   0 0.024  220   0 0.080
  1753  711.14  536.58 19.250  1.011 18.239   8   0 0.049  218   3 0.035
  1754  846.83  536.91 19.366  1.082 18.284   7   1 0.029  219   2 0.033
  1757  532.40  537.68 19.782  0.998 18.784   7   1 0.028  218   2 0.046
  1758  675.64  537.80 19.606  0.908 18.698   8   0 0.037  219   1 0.059
  1759  890.07  538.83 19.296  0.876 18.420   8   0 0.027  220   0 0.042
  1763  802.16  540.61 19.553  0.943 18.610   7   0 0.028  217   2 0.039
  1766  685.03  541.99 19.464  0.974 18.491   8   0 0.022  219   1 0.043
  1767  757.79  540.93 99.999  9.999 18.567   0   0 9.999  219   0 0.303
  1769  594.83  543.44 19.460  1.127 18.333   8   0 0.040  218   2 0.034
  1770  894.63  542.79 19.152  0.920 18.232   8   0 0.014  218   2 0.047
  1772  497.30  543.33 19.561  1.107 18.454   8   0 0.020  216   4 0.035
  1774  626.53  545.16 19.159  0.950 18.209   7   0 0.018  218   1 0.030
  1775  694.21  544.73 19.312  0.925 18.387   7   0 0.019  220   0 0.036
  1777  768.69  545.86 19.397  0.948 18.449   8   0 0.029  219   1 0.061
  1779  659.38  546.16 19.546  0.984 18.562   7   0 0.029  219   0 0.041
  1780  880.25  547.02 18.942  0.829 18.113   8   0 0.023  218   2 0.028
  1781  516.12  547.64 19.676  1.101 18.576   7   0 0.050  220   0 0.042
  1783  763.73  548.55 19.178  0.681 18.498   8   0 0.102  221   1 0.144
  1784  837.77  550.37 19.057  1.098 17.959   8   0 0.024  219   1 0.024
  1787  448.87  551.94 19.527  1.078 18.448   8   0 0.054  220   0 0.041
  1788  573.19  552.40 19.018  1.043 17.976   8   0 0.016  217   2 0.025
  1793  662.67  552.64 19.686  0.914 18.771   6   1 0.018  218   1 0.046
  1796  610.25  555.47 19.231  0.939 18.292   7   0 0.023  219   1 0.034
  1797  764.74  554.96 18.931  0.827 18.105   8   0 0.032  219   2 0.047
  1800  583.66  556.28 19.712  1.014 18.698   7   0 0.025  218   2 0.046
  1801  805.32  556.30 19.179  0.901 18.277   8   0 0.024  218   2 0.031
  1803  796.50  558.29 19.064  1.068 17.996   8   0 0.032  219   1 0.026
  1804  861.91  557.47 19.150  0.770 18.381   8   0 0.025  219   1 0.038
  1807  568.27  559.26 20.290  2.189 18.101   7   0 0.063  217   2 0.031
  1811  634.91  558.86 19.453  0.578 18.875   8   0 0.064  219   1 0.062
  1819  565.92  563.96 20.326  1.754 18.572   7   0 0.056  218   2 0.039
  1820  588.47  566.69 19.110  0.732 18.377   7   1 0.017  219   1 0.033
  1822  807.66  566.78 19.678  1.145 18.533   8   0 0.059  217   3 0.038
  1824  650.61  567.82 19.331  0.920 18.411   7   0 0.014  220   0 0.040
  1826  743.48  568.93 19.271  1.300 17.972   8   0 0.028  218   2 0.027
  1828  581.00  568.59 19.623  0.890 18.733   6   1 0.010  219   1 0.050
  1829  618.93  569.99 19.266  0.885 18.381   7   0 0.026  218   2 0.032
  1831  725.57  571.33 19.719  1.234 18.485   8   0 0.043  218   2 0.039
  1832  819.87  571.45 19.362  0.981 18.380   7   0 0.014  217   3 0.033
  1834  535.32  571.78 19.574  0.856 18.718   6   1 0.017  219   1 0.053
  1835  605.14  572.24 19.536  0.837 18.699   8   0 0.065  220   0 0.048
  1836  656.03  572.77 19.562  1.155 18.407   7   0 0.032  217   3 0.031
  1838  610.74  574.85 18.786  0.889 17.897   6   2 0.006  218   3 0.026
  1839  445.38  576.35 19.130  0.985 18.145   7   1 0.022  219   1 0.029
  1842  462.43  576.83 19.354  0.846 18.508   8   0 0.037  219   1 0.043
  1844  601.50  576.51 19.765  0.918 18.847   7   0 0.040  219   1 0.060
  1845  626.47  581.34 18.890  0.921 17.969   8   0 0.022  220   0 0.024
  1846  627.37  577.18 19.594  1.098 18.496   8   0 0.033  220   0 0.045
  1848  723.04  579.92 19.270  0.903 18.367   7   0 0.019  219   2 0.035
  1850  596.34  579.91 21.023  2.226 18.797   8   0 0.115  217   2 0.049
  1851  844.67  580.87 19.045  1.102 17.943   7   0 0.013  219   1 0.027
  1853  472.52  583.37 19.089  0.910 18.179   8   0 0.031  219   1 0.031
  1854  504.61  583.02 18.916  0.983 17.933   8   0 0.014  217   3 0.027
  1855  561.68  582.21 19.646  0.862 18.784   8   0 0.061  219   1 0.050
  1856  855.71  583.02 19.813  1.010 18.803   7   0 0.053  218   2 0.050
  1858  792.49  585.66 19.793  0.819 18.973   7   1 0.035  215   5 0.056
  1861  751.35  589.51 19.195  1.023 18.172   7   1 0.014  218   2 0.030
  1866  880.07  590.13 19.687  0.984 18.703   7   0 0.023  218   2 0.049
  1871  473.38  594.55 19.424  0.910 18.514   7   0 0.019  219   1 0.036
  1878  849.33  599.50 19.555  0.984 18.571   6   2 0.011  219   0 0.038
  1883  617.30  603.21 19.208  0.885 18.323   8   0 0.023  218   2 0.036
  1884  735.16  602.24 19.111  0.704 18.408   8   0 0.018  218   1 0.040
  1886  599.34  605.39 19.012  0.935 18.078   7   1 0.015  218   2 0.028
  1888  538.67  605.94 19.326  0.888 18.439   8   0 0.037  219   1 0.041
  1889  875.59  605.97 18.896  0.881 18.016   7   1 0.009  219   2 0.029
  1893  490.56  605.79 19.736  0.967 18.769   7   0 0.021  217   3 0.046
  1894  559.00  607.33 19.215  1.017 18.198   7   1 0.016  217   2 0.030
  1899  752.27  608.73 19.538  1.145 18.393   8   0 0.036  220   1 0.043
  1902  590.93  610.69 18.993  0.861 18.132   8   0 0.022  218   2 0.028
  1903  610.04  610.72 19.428  0.919 18.509   8   0 0.032  221   0 0.045
  1904  769.37  610.32 19.310  0.826 18.484   7   0 0.028  218   2 0.035
  1908  828.84  610.72 21.249  2.524 18.725   6   1 0.089  218   2 0.042
  1910  563.58  614.35 19.105  0.921 18.184   8   0 0.039  217   2 0.029
  1912  819.81  615.76 19.354  1.047 18.307   8   0 0.044  218   2 0.029
  1915  513.37  617.95 19.466  1.211 18.255   7   0 0.028  215   4 0.031
  1916  694.49  618.51 19.379  0.929 18.451   8   0 0.031  218   2 0.039
  1920  469.03  622.17 19.202  0.937 18.265   8   0 0.038  217   4 0.030
  1921  624.13  622.54 19.048  1.056 17.991   7   0 0.019  217   3 0.027
  1922  486.37  623.54 20.238  2.075 18.163   6   1 0.037  220   1 0.038
  1923  631.33  622.85 19.464  0.913 18.552   7   1 0.020  219   1 0.039
  1924  756.94  623.02 18.996  0.859 18.138   8   0 0.077  220   2 0.126
  1928  845.20  624.94 18.994  0.787 18.207   8   0 0.014  216   4 0.030
  1930  529.89  624.76 19.703  0.873 18.830   8   0 0.042  220   0 0.057
  1931  857.72  626.24 20.539  1.919 18.620   7   0 0.061  217   3 0.044
  1934  450.70  628.65 19.411  1.010 18.402   7   0 0.031  218   2 0.035
  1937  567.67  632.87 19.770  1.060 18.710   6   1 0.013  218   2 0.045
  1938  894.39  633.45 19.484  0.983 18.501   7   0 0.035  219   0 0.077
  1947  539.00  639.10 18.827  0.872 17.955   8   0 0.017  220   0 0.026
  1948  772.82  640.65 19.409  1.403 18.007   7   0 0.020  218   2 0.026
  1950  867.60  641.55 19.909  1.099 18.811   7   0 0.030  219   1 0.056
  1953  708.91  643.64 19.327  0.990 18.337   7   0 0.021  218   2 0.034
  1954  815.19  643.54 19.601  0.758 18.844   7   0 0.022  219   2 0.051
  1957  543.89  645.78 19.036  0.942 18.093   8   0 0.016  218   2 0.032
  1958  472.38  645.66 19.426  0.888 18.538   8   0 0.033  219   1 0.042
  1959  618.04  646.13 19.110  0.984 18.126   8   0 0.024  220   0 0.037
  1960  681.96  646.07 19.253  0.881 18.372   8   0 0.028  218   2 0.045
  1961  750.81  645.47 19.285  0.956 18.329   7   1 0.021  217   3 0.033
  1962  737.04  646.95 18.934  0.902 18.031   7   1 0.016  220   0 0.028
  1964  464.57  648.64 19.694  1.660 18.035   7   1 0.031  219   1 0.036
  1967  709.06  651.07 19.490  1.035 18.455   8   0 0.020  219   1 0.041
  1968  749.07  650.59 19.474  0.756 18.718   8   0 0.037  220   0 0.053
  1969  544.24  655.78 19.720  1.094 18.626   8   0 0.047  218   2 0.057
  1970  633.84  654.14 19.413  0.923 18.490   8   0 0.032  219   1 0.046
  1972  471.21  654.46 19.626  0.893 18.733   7   0 0.035  220   0 0.050
  1973  530.15  659.04 19.475  0.989 18.486   7   0 0.027  217   3 0.036
  1974  682.04  658.51 20.082  1.461 18.621   7   1 0.024  219   1 0.051
  1978  617.74  662.25 19.141  0.839 18.302   7   1 0.015  219   2 0.035
  1979  737.31  661.76 19.464  1.037 18.427   8   0 0.031  217   3 0.034
  1984  766.26  666.16 19.610  0.938 18.672   8   0 0.024  218   1 0.050
  1987  581.19  669.15 20.597  1.979 18.618   7   0 0.063  220   1 0.045
  1988  787.50  671.50 18.792  0.424 18.369   8   0 0.017  220   0 0.036
  1989  739.47  670.48 19.169  0.931 18.238   8   0 0.031  219   1 0.031
  1993  491.63  671.34 19.247  0.931 18.315   7   0 0.016  219   1 0.036
  1996  832.36  675.56 19.529  1.159 18.370   8   0 0.024  218   2 0.033
  1997  846.91  672.45 19.752  1.120 18.632   7   0 0.033  220   0 0.048
  1998  882.83  673.60 99.999  9.999 18.499   0   0 9.999  219   1 0.048
  2001  478.56  675.28 18.908  0.968 17.940   8   0 0.015  220   1 0.030
  2002  598.65  678.54 18.901  0.915 17.986   8   0 0.018  218   2 0.025
  2003  788.55  675.86 18.838  0.940 17.897   8   0 0.019  219   1 0.025
  2006  604.05  675.61 19.048  0.909 18.140   8   0 0.018  218   2 0.030
  2007  815.36  677.72 19.543  0.994 18.549   8   0 0.032  218   2 0.043
  2010  695.66  682.59 19.457  1.030 18.426   7   0 0.029  220   0 0.038
  2015  661.53  683.83 19.483  0.931 18.552   8   0 0.027  219   1 0.041
  2016  879.98  683.95 19.286  1.052 18.234   8   0 0.059  217   3 0.042
  2018  633.09  684.60 20.103  1.420 18.684   6   1 0.026  218   2 0.043
  2022  729.18  685.03 19.648  0.991 18.656   7   1 0.028  219   1 0.044
  2026  718.39  685.75 19.600  0.665 18.935   8   0 0.032  217   3 0.060
  2027  763.01  686.29 19.400  0.725 18.674   7   1 0.012  218   2 0.069
  2030  636.73  688.92 19.426  0.874 18.552   8   0 0.024  218   2 0.037
  2034  722.42  691.17 19.719  1.076 18.643   8   0 0.043  218   2 0.043
  2035  733.23  691.41 19.376  0.865 18.511   8   0 0.044  217   2 0.040
  2043  518.44  694.66 19.404  0.923 18.481   8   0 0.036  218   3 0.042
  2048  536.82  698.76 19.203  0.837 18.366   8   0 0.013  220   0 0.042
  2050  492.23  700.32 19.105  0.978 18.127   8   0 0.025  220   0 0.032
  2053  470.83  702.28 20.504  2.445 18.059   8   0 0.112  219   1 0.031
  2054  709.45  702.13 18.999  0.788 18.211   8   0 0.012  219   1 0.030
  2060  644.82  707.67 19.543  0.915 18.628   7   0 0.019  219   1 0.047
  2061  650.33  709.20 20.718  1.730 18.988   8   0 0.079  219   1 0.063
  2064  782.89  708.57 19.653  0.887 18.767   8   0 0.020  219   1 0.045
  2067  630.18  709.81 18.964  0.899 18.065   7   0 0.014  218   2 0.029
  2073  829.98  711.30 19.685  0.934 18.751   7   0 0.042  218   1 0.052
  2078  490.64  715.40 19.425  1.149 18.276   7   1 0.013  219   1 0.036
  2079  507.58  715.76 19.606  1.109 18.498   7   0 0.028  218   2 0.038
  2080  705.24  715.40 19.371  1.004 18.367   7   0 0.028  219   1 0.036
  2081  827.82  716.18 20.735  2.055 18.680   7   0 0.069  217   2 0.046
  2082  547.27  717.26 20.347  1.657 18.690   7   0 0.035  220   0 0.052
  2085  823.10  718.12 19.749  0.989 18.760   7   0 0.026  215   4 0.044
  2086  840.20  718.45 19.409  0.872 18.537   8   0 0.041  218   3 0.039
  2090  514.94  719.56 19.507  0.815 18.692   6   1 0.018  219   1 0.054
  2091  670.59  721.48 19.523  0.913 18.609   8   0 0.034  218   1 0.046
  2094  719.35  722.94 19.476  1.079 18.397   7   0 0.027  220   0 0.035
  2097  606.51  723.75 99.999  9.999 18.735   0   0 9.999  221   0 0.235
  2103  829.36  728.48 18.968  0.919 18.049   8   0 0.015  216   4 0.025
  2108  736.10  730.01 19.558  0.964 18.593   7   1 0.032  219   1 0.043
  2111  740.44  731.48 19.462  0.789 18.673   7   1 0.013  219   2 0.046
  2112  555.49  733.20 19.451  0.774 18.677   7   0 0.034  218   2 0.051
  2113  691.33  733.85 19.098  0.943 18.156   6   1 0.010  217   3 0.032
  2114  655.64  734.22 19.629  0.900 18.729   7   0 0.023  218   2 0.049
  2115  870.44  734.17 19.555  0.986 18.569   8   0 0.028  220   0 0.071
  2119  562.49  736.93 19.080  0.875 18.205   7   0 0.020  218   2 0.034
  2126  848.19  738.60 19.507  0.840 18.667   8   0 0.043  218   2 0.062
  2128  474.97  741.57 19.166  0.823 18.343   8   0 0.029  220   0 0.036
  2134  490.18  742.24 20.099  1.163 18.936   7   0 0.031  218   2 0.056
  2138  851.44  744.02 19.590  1.018 18.573   8   0 0.055  221   0 0.055
  2139  787.64  744.98 19.609  0.895 18.714   5   2 0.008  219   1 0.043
  2140  873.43  746.61 18.860  0.851 18.009   8   0 0.022  220   1 0.046
  2142  512.52  746.05 19.452  0.971 18.481   7   0 0.029  217   2 0.039
  2143  646.22  747.46 19.048  1.011 18.038   7   0 0.020  216   4 0.023
  2145  876.74  748.68 19.533  0.948 18.586   8   0 0.040  220   2 0.067
  2149  557.60  750.92 19.675  1.101 18.575   8   0 0.044  218   2 0.044
  2151  636.99  753.95 18.939  0.796 18.143   8   0 0.029  218   2 0.030
  2152  762.49  753.96 19.428  0.947 18.482   7   0 0.030  218   2 0.037
  2153  862.33  754.63 19.401  0.955 18.446   7   1 0.018  218   2 0.062
  2155  798.19  755.71 19.725  1.182 18.543   7   0 0.046  216   3 0.041
  2158  773.36  759.07 19.498  1.014 18.484   7   0 0.020  218   2 0.039
  2164  527.57  762.22 19.050  0.982 18.068   7   1 0.012  219   2 0.031
  2165  546.17  761.13 19.451  0.912 18.540   8   0 0.023  217   3 0.059
  2167  632.24  762.26 19.664  0.923 18.741   7   0 0.030  219   1 0.047
  2168  456.79  763.77 19.060  0.837 18.223   7   1 0.010  218   2 0.032
  2169  485.59  763.93 19.265  0.916 18.348   7   0 0.021  218   1 0.034
  2170  704.04  763.32 19.832  0.954 18.878   8   0 0.063  219   0 0.057
  2171  748.30  763.82 19.112  0.696 18.416   8   0 0.023  218   3 0.040
  2173  543.11  766.26 19.331  1.007 18.324   8   0 0.040  217   3 0.058
  2817  717.30  533.73 18.649  0.827 17.822   8   0 0.028  220   1 0.027
  2826  496.00  411.90 99.999  9.999 19.724   0   0 9.999  216   1 0.161
  2827  609.78  714.81 99.999  9.999 18.967   0   0 9.999  219   0 0.223
  2828  514.12  754.43 20.202  0.697 19.504   8   0 0.069  218   1 0.115
  2848  879.09  312.79 20.393  1.337 19.056   8   0 0.073  213   2 0.069
  2850  668.35  313.42 19.982  1.027 18.955   7   0 0.036  214   1 0.063
  2852  764.17  321.92 19.436  0.786 18.649   8   0 0.086  216   1 0.049
  2853  523.35  321.04 20.389  0.799 19.590   7   0 0.084  212   1 0.101
  2854  488.82  318.69 20.396  0.860 19.537   7   0 0.057  218   0 0.094
  2855  814.60  319.60 20.309  1.006 19.303   7   0 0.090  217   0 0.089
  2858  883.92  326.50 19.963  0.980 18.983   7   1 0.037  217   0 0.065
  2862  658.84  341.23 20.396  0.752 19.644   8   0 0.100  216   3 0.104
  2863  767.43  353.17 19.992  1.076 18.916   8   0 0.046  218   2 0.055
  2867  846.91  354.31 20.014  0.654 19.360   8   0 0.037  219   0 0.128
  2870  701.53  369.12 19.851  1.294 18.557   8   0 0.043  219   1 0.045
  2871  508.09  368.21 99.999  9.999 19.281   0   0 9.999  217   2 0.085
  2873  534.11  370.10 19.420  0.838 18.582   8   0 0.089  219   2 0.099
  2874  600.93  379.13 99.999  9.999 19.986   0   0 9.999  215   1 0.157
  2877  549.12  382.88 20.065  0.729 19.336   7   0 0.039  217   2 0.102
  2886  496.31  444.67 19.950  0.667 19.283   8   0 0.047  217   2 0.083
  2887  668.63  450.94 19.329 -0.067 19.396   8   0 0.038  219   0 0.096
  2888  517.87  445.98 21.276  1.163 20.113   7   0 0.107  215   2 0.169
  2891  837.61  462.41 20.084  1.326 18.758   8   0 0.065  217   3 0.061
  2895  620.01  479.04 19.759  0.856 18.903   7   0 0.030  219   1 0.054
  2896  854.76  498.09 20.171  0.936 19.235   8   0 0.043  221   0 0.081
  2898  785.02  498.34 20.251  0.906 19.345   7   1 0.025  217   0 0.097
  2899  876.51  503.33 19.971  0.820 19.151   7   0 0.038  218   2 0.071
  2900  501.08  512.68 20.366  1.304 19.063   7   0 0.122  219   1 0.073
  2902  891.26  514.91 20.252  1.037 19.216   8   0 0.096  216   2 0.076
  2904  519.35  527.77 19.875  1.078 18.797   6   1 0.008  218   3 0.053
  2907  884.68  549.02 19.956  0.841 19.115   7   0 0.030  218   2 0.060
  2908  447.07  553.29 19.529  0.975 18.554   8   0 0.050  220   0 0.047
  2909  638.91  560.03 99.999  9.999 19.138   0   0 9.999  219   1 0.087
  2911  726.61  573.98 19.825  0.889 18.936   8   0 0.042  217   3 0.055
  2913  852.46  583.02 19.767  0.631 19.136   7   0 0.040  220   0 0.076
  2914  789.64  584.48 20.638  1.020 19.618   6   2 0.019  217   1 0.104
  2916  754.70  588.37 19.937  1.042 18.896   8   0 0.041  217   1 0.057
  2920  847.38  628.13 20.091  1.074 19.018   7   0 0.034  217   2 0.054
  2922  865.37  638.88 20.319  0.698 19.620   7   0 0.065  218   0 0.109
  2923  812.44  644.48 99.999  9.999 20.122   0   0 9.999  219   0 0.161
  2924  680.11  647.40 20.091  0.848 19.243   7   0 0.083  220   0 0.131
  2926  709.12  653.55 20.424  0.770 19.654   6   1 0.036  218   1 0.120
  2927  685.09  660.79 20.666  0.960 19.707   8   0 0.083  218   0 0.114
  2929  615.24  663.07 19.618  0.980 18.638   8   0 0.028  219   2 0.051
  2930  735.26  663.35 20.286  1.689 18.597   7   0 0.063  218   3 0.043
  2931  578.50  670.48 20.142  0.962 19.179   7   1 0.030  219   1 0.077
  2932  785.69  669.83 18.792  0.321 18.472   8   0 0.017  219   1 0.037
  2934  880.50  673.25 99.999  9.999 18.473   0   0 9.999  219   1 0.045
  2935  606.88  676.58 19.819  1.050 18.769   8   0 0.037  219   1 0.052
  2938  652.86  708.71 19.334  0.643 18.691   8   0 0.031  218   2 0.050
  2941  558.83  731.30 20.340  0.876 19.464   8   0 0.058  218   1 0.089
  2944  749.13  766.92 19.970  1.360 18.610   8   0 0.059  219   2 0.059
  3362  580.56  307.51 20.655  1.037 19.618   7   0 0.071  209   2 0.090
  3365  624.86  309.15 20.170  0.874 19.296   7   0 0.054  209   2 0.074
  3366  707.09  309.14 20.602  1.520 19.081   7   0 0.068  209   0 0.066
  3367  700.13  309.79 20.633  0.975 19.657   7   0 0.087  209   2 0.111
  3368  768.56  309.10 20.698  1.108 19.590   7   0 0.100  209   3 0.096
  3370  519.75  311.02 20.090  0.821 19.269   8   0 0.054  209   2 0.070
  3376  831.84  312.21 20.672  1.095 19.577   7   0 0.104  211   0 0.117
  3379  610.97  314.33 20.051  0.917 19.134   7   0 0.043  213   2 0.062
  3380  678.14  315.46 19.993  0.866 19.127   8   0 0.083  214   1 0.092
  3381  859.68  315.52 99.999  9.999 18.653   0   0 9.999  217   0 0.190
  3382  865.19  313.69 20.223  0.686 19.537   8   0 0.106  213   0 0.198
  3385  783.27  315.53 19.711  0.797 18.913   7   0 0.032  215   2 0.052
  3388  453.87  314.98 20.810  1.153 19.657   7   0 0.058  212   1 0.109
  3389  592.39  315.77 20.544  1.076 19.468   7   1 0.044  215   1 0.090
  3394  764.88  317.37 18.975 -0.017 18.992   8   0 0.049  216   0 0.071
  3395  555.05  318.34 20.047  0.900 19.147   7   0 0.042  215   1 0.071
  3396  596.48  318.27 20.594  1.068 19.526   7   0 0.057  214   2 0.098
  3397  794.17  320.51 19.688  0.861 18.826   8   0 0.039  214   3 0.052
  3401  509.93  319.74 19.992  0.704 19.287   8   0 0.072  217   1 0.098
  3407  659.10  320.89 20.123  0.823 19.301   7   0 0.058  215   2 0.079
  3408  761.48  319.47 99.999  9.999 20.013   0   0 9.999  216   0 0.190
  3409  868.99  321.35 20.351  0.611 19.740   8   0 0.117  214   2 0.203
  3410  560.33  323.30 19.720  0.960 18.760   7   0 0.049  215   1 0.045
  3411  575.04  322.76 19.767  0.839 18.928   5   2 0.004  215   2 0.057
  3412  652.62  322.28 20.322  0.961 19.361   7   0 0.026  214   1 0.086
  3413  535.61  323.11 20.831  1.286 19.544   6   1 0.037  215   0 0.100
  3419  788.11  325.91 20.413  1.160 19.252   7   0 0.087  214   2 0.087
  3424  657.66  328.42 19.765  0.480 19.285   7   1 0.042  215   3 0.073
  3426  538.45  328.44 19.678  1.008 18.670   8   0 0.062  214   3 0.045
  3427  693.36  327.44 20.186  0.792 19.394   7   0 0.061  216   1 0.088
  3431  755.60  328.92 20.340  0.881 19.459   7   0 0.070  218   0 0.106
  3432  588.82  329.99 20.197  1.046 19.151   6   1 0.030  215   1 0.063
  3433  605.21  330.48 19.993  0.881 19.111   6   1 0.025  216   1 0.065
  3436  477.01  331.82 20.433  1.028 19.405   7   1 0.020  217   1 0.077
  3437  575.17  332.02 20.791  1.547 19.244   7   0 0.095  216   0 0.080
  3438  654.17  331.69 20.583  1.129 19.455   8   0 0.090  213   2 0.078
  3439  693.13  331.33 20.502  1.032 19.470   7   0 0.043  218   0 0.101
  3440  758.82  332.76 20.282  1.202 19.080   6   1 0.031  217   3 0.062
  3441  822.25  332.33 99.999  9.999 19.749   0   0 9.999  215   1 0.119
  3445  449.68  334.73 20.083  0.929 19.154   6   1 0.015  218   1 0.074
  3446  491.03  334.24 20.137  0.976 19.161   7   1 0.034  219   1 0.074
  3447  538.38  336.02 19.638  0.925 18.713   7   0 0.041  219   1 0.046
  3448  611.60  334.98 21.075  1.826 19.249   7   0 0.099  218   2 0.071
  3450  456.59  338.56 20.545  1.090 19.455   7   0 0.053  217   1 0.094
  3451  893.43  336.33 19.997  0.958 19.039   7   0 0.049  216   3 0.070
  3454  514.27  337.25 20.236  1.048 19.189   7   0 0.074  216   3 0.077
  3455  560.49  336.31 21.207  1.993 19.213   7   1 0.088  217   0 0.074
  3456  743.77  337.18 20.464  1.093 19.371   7   0 0.080  219   1 0.082
  3457  762.77  336.28 20.533  1.061 19.472   8   0 0.115  217   1 0.081
  3458  844.16  336.25 20.458  1.074 19.384   7   0 0.065  218   0 0.090
  3467  506.05  339.23 20.202  0.890 19.312   7   0 0.045  217   1 0.079
  3468  636.02  342.43 19.954  0.872 19.082   7   0 0.063  217   2 0.064
  3469  839.81  338.31 19.991  0.821 19.170   7   0 0.068  217   3 0.073
  3470  568.84  340.22 20.093  0.950 19.143   8   0 0.095  217   2 0.066
  3471  637.72  338.78 20.586  1.000 19.586   7   0 0.067  217   0 0.110
  3472  472.91  341.34 20.670  1.310 19.361   7   0 0.054  217   2 0.083
  3473  694.68  340.84 20.548  1.067 19.482   5   2 0.014  217   2 0.089
  3476  446.93  342.85 19.833  0.739 19.094   7   0 0.039  220   0 0.068
