2456326.86922 20.300 0.211 6.20 505.0 421.93 256.11
2456330.87089 19.842 0.117 7.45 252.0 421.93 256.11
2456334.87081 20.767 0.208 5.35 351.0 421.93 256.11
2456335.84123 21.058 0.322 5.63 388.0 421.93 256.11
2456337.86223 20.193 0.135 5.11 397.0 421.93 256.11
2456338.83956 20.713 0.213 5.37 374.0 421.93 256.11
2456338.88254 20.864 0.218 4.82 346.0 421.93 256.11
2456339.85862 19.977 0.083 4.64 300.0 421.93 256.11
2456340.83830 19.968 0.089 4.57 345.0 421.93 256.11
2456341.87583 19.976 0.123 6.19 343.0 421.93 256.11
2456343.87930 20.098 0.118 5.03 387.0 421.93 256.11
2456344.83237 20.558 0.145 4.40 352.0 421.93 256.11
2456344.87144 20.076 0.086 4.16 317.0 421.93 256.11
2456347.89141 19.978 0.080 4.37 318.0 421.93 256.11
2456349.84791 20.048 0.140 5.11 548.0 421.93 256.11
2456349.88536 20.150 0.168 6.05 497.0 421.93 256.11
2456350.83557 20.469 0.177 4.57 520.0 421.93 256.11
2456350.88249 20.174 0.130 4.68 463.0 421.93 256.11
2456351.83564 20.517 0.226 5.77 474.0 421.93 256.11
2456352.83497 20.484 0.158 4.20 519.0 421.93 256.11
2456352.88022 20.188 0.105 3.97 461.0 421.93 256.11
2456353.85584 20.147 0.116 4.79 434.0 421.93 256.11
2456354.84210 20.230 0.109 3.88 493.0 421.93 256.11
2456354.88766 20.548 0.172 4.69 457.0 421.93 256.11
2456360.80835 20.100 0.086 3.76 338.0 421.93 256.11
2456360.84582 20.397 0.113 3.94 351.0 421.93 256.11
2456360.89472 20.338 0.117 4.92 324.0 421.93 256.11
2456361.83135 20.532 0.141 4.20 361.0 421.93 256.11
2456361.86894 19.916 0.083 4.73 331.0 421.93 256.11
2456362.79168 20.649 0.215 5.67 370.0 421.93 256.11
2456362.82922 20.452 0.143 4.47 349.0 421.93 256.11
2456362.85524 20.134 0.110 5.10 317.0 421.93 256.11
2456362.90687 20.975 0.296 5.13 498.0 421.93 256.11
2456363.82506 20.282 0.151 5.52 349.0 421.93 256.11
2456363.88136 20.285 0.108 4.41 333.0 421.93 256.11
2456367.84384 20.183 0.083 4.33 261.0 421.93 256.11
2456367.88216 20.116 0.073 4.09 263.0 421.93 256.11
2456368.77996 19.978 0.084 4.66 293.0 421.93 256.11
2456368.83295 20.088 0.082 3.91 284.0 421.93 256.11
2456368.87226 20.386 0.116 4.49 305.0 421.93 256.11
2456368.91258 20.430 0.203 4.70 695.0 421.93 256.11
2456369.79983 20.365 0.119 4.68 298.0 421.93 256.11
2456369.84149 20.345 0.110 4.39 303.0 421.93 256.11
2456369.89764 20.668 0.138 4.38 294.0 421.93 256.11
2456370.78213 19.845 0.075 4.60 305.0 421.93 256.11
2456370.82983 20.189 0.102 4.66 314.0 421.93 256.11
2456370.87265 20.040 0.083 4.39 316.0 421.93 256.11
2456370.91298 19.885 0.087 4.50 439.0 421.93 256.11
2456371.79399 20.214 0.103 4.89 266.0 421.93 256.11
2456371.84299 20.040 0.096 5.45 259.0 421.93 256.11
2456371.88179 20.102 0.080 4.36 252.0 421.93 256.11
2456372.78668 20.357 0.130 4.97 324.0 421.93 256.11
2456372.83546 20.101 0.087 4.50 298.0 421.93 256.11
2456372.87553 20.443 0.113 4.47 294.0 421.93 256.11
2456373.75536 20.270 0.138 5.05 418.0 421.93 256.11
2456373.80040 20.001 0.100 5.17 347.0 421.93 256.11
2456373.84954 19.956 0.082 4.72 293.0 421.93 256.11
2456373.88932 20.037 0.102 5.34 318.0 421.93 256.11
2456374.75378 20.023 0.129 5.72 431.0 421.93 256.11
2456374.79336 19.938 0.103 5.33 371.0 421.93 256.11
2456374.84474 20.094 0.098 5.14 299.0 421.93 256.11
2456374.88434 20.253 0.114 4.98 325.0 421.93 256.11
2456375.75282 20.219 0.113 4.31 407.0 421.93 256.11
2456375.79174 20.087 0.089 4.20 353.0 421.93 256.11
2456375.85943 19.903 0.069 5.07 273.0 421.93 256.11
2456375.90006 20.035 0.065 3.42 293.0 421.93 256.11
2456376.76362 20.119 0.133 5.36 475.0 421.93 256.11
2456376.81539 20.017 0.092 4.14 423.0 421.93 256.11
2456376.85534 19.927 0.086 4.64 386.0 421.93 256.11
2456376.89741 20.072 0.074 3.74 307.0 421.93 256.11
2456377.77758 19.769 0.074 4.31 469.0 421.93 256.11
2456377.82766 19.838 0.066 3.61 418.0 421.93 256.11
2456377.86741 20.164 0.079 3.23 400.0 421.93 256.11
2456377.90990 20.050 0.076 3.26 390.0 421.93 256.11
2456378.77402 19.967 0.109 4.47 629.0 421.93 256.11
2456378.82309 19.780 0.070 3.39 560.0 421.93 256.11
2456378.86426 19.816 0.066 3.06 533.0 421.93 256.11
2456378.90372 19.932 0.073 3.08 526.0 421.93 256.11
2456379.75919 19.803 0.095 3.96 729.0 421.93 256.11
2456379.80769 19.838 0.087 3.62 608.0 421.93 256.11
2456379.84740 19.998 0.100 4.00 567.0 421.93 256.11
2456379.89372 20.137 0.109 3.53 540.0 421.93 256.11
2456380.74832 19.719 0.083 4.34 576.0 421.93 256.11
2456380.78734 19.694 0.067 3.71 497.0 421.93 256.11
2456380.85032 20.116 0.102 3.90 465.0 421.93 256.11
2456380.89121 19.850 0.077 3.77 478.0 421.93 256.11
2456381.74735 19.825 0.095 4.26 603.0 421.93 256.11
2456381.75070 19.814 0.089 4.16 587.0 421.93 256.11
2456381.79581 19.892 0.081 3.87 500.0 421.93 256.11
2456381.84446 19.820 0.066 3.54 441.0 421.93 256.11
2456381.88369 19.728 0.059 3.34 443.0 421.93 256.11
2456382.74846 19.349 0.130 5.81 1315.0 421.93 256.11
2456382.78946 19.666 0.118 4.41 1083.0 421.93 256.11
2456382.82868 20.189 0.192 5.08 855.0 421.93 256.11
2456382.86898 20.071 0.155 4.57 911.0 421.93 256.11
