2456326.87048 20.493 0.328 7.24 589.0 409.91 124.22
2456329.86576 20.945 0.483 6.76 721.0 409.91 124.22
2456329.88353 20.206 0.284 6.60 1078.0 409.91 124.22
2456330.87769 20.606 0.231 6.14 306.0 409.91 124.22
2456334.87359 20.411 0.177 5.36 424.0 409.91 124.22
2456335.85343 19.828 0.122 5.67 446.0 409.91 124.22
2456337.86497 19.532 0.091 5.72 448.0 409.91 124.22
2456338.84350 20.282 0.183 5.96 446.0 409.91 124.22
2456338.88709 19.760 0.096 4.83 444.0 409.91 124.22
2456339.86135 21.367 0.353 4.60 371.0 409.91 124.22
2456340.84103 19.998 0.138 5.97 430.0 409.91 124.22
2456341.87856 20.342 0.169 5.30 423.0 409.91 124.22
2456343.84192 20.486 0.260 7.16 427.0 409.91 124.22
2456344.84335 20.510 0.153 4.36 362.0 409.91 124.22
2456344.88380 20.225 0.139 4.93 398.0 409.91 124.22
2456345.86070 20.442 0.182 5.24 387.0 409.91 124.22
2456347.82398 20.209 0.180 5.36 589.0 409.91 124.22
2456347.86391 20.379 0.156 4.42 488.0 409.91 124.22
2456348.84677 20.008 0.115 4.54 562.0 409.91 124.22
2456348.89117 21.113 0.330 4.74 515.0 409.91 124.22
2456350.84643 20.251 0.154 4.42 557.0 409.91 124.22
2456350.89522 20.678 0.253 4.93 633.0 409.91 124.22
2456351.84964 20.728 0.247 4.73 512.0 409.91 124.22
2456351.90139 20.224 0.204 4.43 978.0 409.91 124.22
2456352.84934 20.189 0.127 4.19 545.0 409.91 124.22
2456352.89257 20.618 0.204 4.50 529.0 409.91 124.22
2456353.82439 20.991 0.344 5.18 522.0 409.91 124.22
2456353.88122 20.181 0.134 4.59 474.0 409.91 124.22
2456354.85438 20.191 0.135 4.48 537.0 409.91 124.22
2456358.85852 19.968 0.111 4.59 530.0 409.91 124.22
2456360.81901 20.277 0.135 4.59 400.0 409.91 124.22
2456360.86648 20.256 0.130 4.60 375.0 409.91 124.22
2456361.80406 20.007 0.116 5.11 412.0 409.91 124.22
2456361.84192 20.537 0.202 5.59 428.0 409.91 124.22
2456361.88286 19.821 0.100 5.03 393.0 409.91 124.22
2456362.81494 20.432 0.182 5.00 435.0 409.91 124.22
2456362.86597 20.399 0.163 4.96 374.0 409.91 124.22
2456362.87854 20.545 0.205 5.35 372.0 409.91 124.22
2456363.79240 20.414 0.197 5.74 417.0 409.91 124.22
2456363.80548 19.962 0.128 5.49 423.0 409.91 124.22
2456363.81987 20.604 0.241 5.79 423.0 409.91 124.22
2456363.83723 20.214 0.136 5.03 403.0 409.91 124.22
2456363.86001 20.495 0.170 4.91 400.0 409.91 124.22
2456363.86981 20.184 0.126 4.78 397.0 409.91 124.22
2456363.87945 19.959 0.107 4.93 401.0 409.91 124.22
2456363.89052 20.287 0.133 4.57 397.0 409.91 124.22
2456363.89401 20.103 0.108 4.55 396.0 409.91 124.22
2456363.90515 20.120 0.121 4.77 434.0 409.91 124.22
2456367.85468 20.219 0.102 4.03 320.0 409.91 124.22
2456367.89308 20.182 0.110 4.59 342.0 409.91 124.22
2456368.79100 20.113 0.119 4.79 367.0 409.91 124.22
2456368.84424 20.341 0.156 5.15 365.0 409.91 124.22
2456368.88400 20.190 0.125 4.69 374.0 409.91 124.22
2456369.77077 20.253 0.171 5.95 406.0 409.91 124.22
2456369.81110 20.573 0.183 4.87 374.0 409.91 124.22
2456369.86295 20.075 0.104 4.68 352.0 409.91 124.22
2456369.90935 19.836 0.098 5.25 450.0 409.91 124.22
2456370.79178 20.268 0.133 4.97 367.0 409.91 124.22
2456370.84100 19.761 0.087 4.82 382.0 409.91 124.22
2456370.88380 19.988 0.106 4.86 385.0 409.91 124.22
2456371.76590 19.813 0.110 6.37 355.0 409.91 124.22
2456371.80531 19.630 0.063 4.35 328.0 409.91 124.22
2456371.85406 20.223 0.113 4.62 320.0 409.91 124.22
2456371.89509 20.227 0.107 4.33 320.0 409.91 124.22
2456372.75881 20.385 0.229 6.81 423.0 409.91 124.22
2456372.80757 20.059 0.110 4.79 373.0 409.91 124.22
2456372.84683 20.426 0.156 4.89 366.0 409.91 124.22
2456372.88668 20.030 0.114 5.36 370.0 409.91 124.22
2456373.75877 20.057 0.163 6.20 474.0 409.91 124.22
2456373.80312 19.598 0.091 5.60 417.0 409.91 124.22
2456373.85232 19.993 0.110 5.12 365.0 409.91 124.22
2456373.89211 20.055 0.133 5.83 385.0 409.91 124.22
2456374.76626 19.884 0.150 6.56 477.0 409.91 124.22
2456374.81580 20.370 0.153 5.05 370.0 409.91 124.22
2456374.85619 19.954 0.118 5.75 384.0 409.91 124.22
2456374.89701 19.690 0.092 5.74 395.0 409.91 124.22
2456375.76393 20.555 0.182 4.67 460.0 409.91 124.22
2456375.81280 19.716 0.086 4.70 418.0 409.91 124.22
2456375.83104 19.723 0.094 5.10 398.0 409.91 124.22
2456375.87099 20.161 0.131 5.63 349.0 409.91 124.22
2456375.91179 19.860 0.087 4.18 422.0 409.91 124.22
2456376.77471 19.786 0.099 4.74 532.0 409.91 124.22
2456376.82710 20.744 0.223 4.54 484.0 409.91 124.22
2456376.86626 20.207 0.140 4.98 441.0 409.91 124.22
2456376.90868 19.992 0.093 4.19 398.0 409.91 124.22
2456377.78926 19.999 0.094 4.19 501.0 409.91 124.22
2456377.83898 19.580 0.059 3.68 470.0 409.91 124.22
2456377.87982 20.097 0.093 3.54 456.0 409.91 124.22
2456378.74582 19.918 0.147 5.55 779.0 409.91 124.22
2456378.78491 19.822 0.100 4.49 654.0 409.91 124.22
2456378.83427 19.794 0.084 3.82 586.0 409.91 124.22
2456378.87560 19.768 0.070 3.19 572.0 409.91 124.22
2456378.91523 19.630 0.077 3.49 766.0 409.91 124.22
2456379.77018 19.731 0.091 4.12 723.0 409.91 124.22
2456379.81936 19.778 0.097 4.09 641.0 409.91 124.22
2456379.85886 19.793 0.106 4.56 594.0 409.91 124.22
2456379.90471 19.805 0.078 3.57 563.0 409.91 124.22
2456380.75984 19.854 0.098 4.34 599.0 409.91 124.22
2456380.79828 19.799 0.088 4.11 533.0 409.91 124.22
2456380.82124 20.267 0.130 4.07 515.0 409.91 124.22
2456380.86150 20.236 0.151 4.79 507.0 409.91 124.22
2456380.90860 19.932 0.086 3.61 556.0 409.91 124.22
2456381.76213 19.984 0.116 4.51 613.0 409.91 124.22
2456381.81660 20.028 0.101 3.91 526.0 409.91 124.22
2456381.85538 19.740 0.072 3.70 480.0 409.91 124.22
2456381.89529 20.032 0.113 4.67 476.0 409.91 124.22
2456382.76193 18.970 0.106 5.50 2026.0 409.91 124.22
2456382.80031 19.384 0.078 4.99 586.0 409.91 124.22
2456382.83949 19.249 0.073 4.93 689.0 409.91 124.22
2456382.88019 19.266 0.073 5.48 583.0 409.91 124.22
2456386.75502 19.237 0.067 5.84 422.0 409.91 124.22
2456386.79322 19.262 0.061 5.33 405.0 409.91 124.22
2456386.85202 19.575 0.086 5.44 406.0 409.91 124.22
2456386.90353 19.359 0.084 6.65 447.0 409.91 124.22
2456387.72581 19.497 0.097 6.62 396.0 409.91 124.22
2456387.76795 19.162 0.053 5.15 355.0 409.91 124.22
2456387.81227 19.344 0.070 5.59 393.0 409.91 124.22
2456387.85123 19.125 0.049 5.01 366.0 409.91 124.22
2456387.89301 19.289 0.072 5.94 389.0 409.91 124.22
2456388.71961 19.186 0.064 5.69 457.0 409.91 124.22
2456388.78220 19.088 0.045 4.72 354.0 409.91 124.22
2456388.82131 19.056 0.046 4.92 367.0 409.91 124.22
2456388.88990 18.917 0.048 5.53 429.0 409.91 124.22
2456389.70799 18.323 0.036 6.97 482.0 409.91 124.22
2456389.74969 18.238 0.024 5.19 416.0 409.91 124.22
2456389.80197 17.883 0.017 4.96 389.0 409.91 124.22
2456389.83877 17.546 0.014 5.01 416.0 409.91 124.22
2456389.87749 18.146 0.022 4.91 394.0 409.91 124.22
2456389.92172 19.739 0.124 5.05 646.0 409.91 124.22
2456390.74295 20.059 0.120 4.97 403.0
2456390.78497 20.066 0.118 4.66 412.0
2456390.82593 20.435 0.182 4.96 392.0
2456390.86951 19.891 0.110 5.18 385.0
2456390.91630 20.383 0.196 5.27 433.0
2456391.71629 20.176 0.226 7.81 436.0
2456391.76592 19.913 0.139 6.56 390.0
2456391.80762 19.945 0.149 6.90 407.0
2456391.86131 19.629 0.109 7.29 442.0
2456393.70106 20.066 0.157 5.90 460.0
2456393.73825 19.840 0.117 5.12 447.0
2456393.79087 19.868 0.119 5.31 420.0
2456393.84360 19.707 0.102 6.12 420.0
2456393.88346 20.080 0.160 7.10 421.0
2456394.70959 19.935 0.176 7.06 536.0
2456394.74533 19.811 0.108 5.36 457.0
2456394.80668 19.680 0.101 5.74 425.0
2456394.84531 20.043 0.146 6.29 408.0
2456394.88598 19.747 0.165 8.51 435.0
2456395.71030 20.529 0.248 6.27 477.0
2456395.75880 19.933 0.098 4.21 457.0
2456395.80815 20.198 0.119 4.28 447.0
2456395.84698 19.772 0.078 4.37 429.0
2456395.88825 20.075 0.101 4.26 430.0
2456396.69589 19.889 0.107 4.96 515.0
2456396.74291 19.954 0.087 3.89 406.0
2456396.78086 20.186 0.115 4.33 371.0
2456396.83276 20.133 0.101 4.37 382.0
2456396.87433 20.031 0.091 4.02 406.0
2456396.91542 19.954 0.101 4.48 431.0
2456397.70899 20.350 0.141 4.52 419.0
2456397.75970 19.912 0.084 3.86 392.0
2456397.80671 20.346 0.143 4.67 372.0
2456397.84651 19.897 0.087 4.32 380.0
2456397.88507 20.141 0.111 4.39 382.0
2456397.92388 19.785 0.104 4.50 569.0
2456398.71570 20.136 0.115 4.04 411.0
2456398.76659 20.090 0.118 4.50 367.0
2456398.81609 19.984 0.107 4.52 363.0
2456398.85578 20.130 0.133 5.48 372.0
2456398.89675 20.052 0.116 4.70 382.0
2456399.68330 20.047 0.177 7.03 435.0
2456399.72222 20.838 0.250 5.15 386.0
2456399.76036 20.044 0.115 4.99 380.0
2456399.81828 20.284 0.144 4.98 375.0
2456399.85663 19.944 0.111 5.28 372.0
2456399.87820 20.316 0.169 5.52 380.0
2456399.88411 20.016 0.138 6.09 381.0
2456399.89171 20.256 0.181 6.17 388.0
2456399.89838 20.189 0.151 5.74 386.0
2456399.90008 20.073 0.130 5.20 390.0
2456399.90159 20.022 0.126 5.28 394.0
2456399.90301 19.939 0.115 5.04 392.0
2456399.90442 19.970 0.113 4.73 387.0
2456399.90584 19.964 0.119 5.03 388.0
2456399.90726 20.157 0.137 4.87 389.0
2456399.90868 19.915 0.110 4.87 393.0
2456399.91009 20.419 0.196 5.43 398.0
2456399.91151 20.470 0.210 5.70 397.0
2456399.91293 20.242 0.163 5.30 395.0
2456399.91434 20.501 0.218 5.69 398.0
2456399.91563 20.064 0.104 4.95 240.0
2456399.91659 20.068 0.108 5.28 244.0
2456399.91754 19.771 0.089 5.43 249.0
2456399.91850 20.182 0.121 5.12 253.0
2456399.91945 20.038 0.102 4.82 259.0
2456399.92351 19.989 0.141 4.85 547.0
2456399.92656 19.803 0.143 5.06 781.0
2456399.92960 20.019 0.196 4.55 1304.0
2456399.93353 102.699 9.999 4.22 1783.0
2456400.71654 19.988 0.115 5.45 356.0
2456400.75966 19.746 0.092 5.07 396.0
2456400.82728 20.139 0.121 5.00 367.0
2456400.88495 20.152 0.148 5.81 386.0
2456400.92855 19.848 0.158 4.96 1043.0
2456401.72211 20.761 0.231 5.12 385.0
2456401.76905 20.017 0.098 4.50 367.0
2456401.82006 20.291 0.125 4.41 375.0
2456401.86072 20.099 0.104 4.35 396.0
2456401.90047 20.192 0.127 4.50 417.0
2456402.69357 20.225 0.158 5.42 478.0
2456402.73146 19.832 0.103 5.13 443.0
2456402.77860 20.204 0.151 5.58 402.0
2456402.82569 20.125 0.129 5.34 393.0
