2455260.86415 19.542 0.080 3.86 718.0
2455261.79898 19.646 0.107 4.86 730.0
2455264.82207 19.678 0.099 4.58 638.0
2455264.87516 19.550 0.097 4.80 622.0
2455264.89245 19.626 0.092 4.33 634.0
2455265.79809 19.676 0.098 5.10 560.0
2455266.78616 19.399 0.085 5.48 573.0
2455267.82796 19.669 0.080 4.35 479.0
2455268.79921 19.403 0.081 5.24 509.0
2455269.79408 19.669 0.084 4.62 500.0
2455270.83847 19.692 0.091 4.41 487.0
2455271.79354 19.544 0.076 4.47 523.0
2455272.80036 19.661 0.108 5.96 498.0
2455273.85502 19.635 0.081 4.68 458.0
2455274.80372 19.531 0.086 5.22 498.0
2455275.78946 19.776 0.109 4.54 641.0
2455276.82437 19.478 0.071 4.38 480.0
2455277.79052 19.594 0.079 4.32 495.0
2455278.80056 19.654 0.095 5.40 511.0
2455279.80181 19.576 0.110 5.85 515.0
2455280.85338 19.699 0.075 3.62 511.0
2455281.78831 19.580 0.081 4.52 541.0
2455282.76882 19.509 0.089 4.63 704.0
2455282.91368 19.751 0.098 3.75 682.0
2455283.76996 19.464 0.099 5.25 719.0
2455284.77197 19.554 0.111 5.38 820.0
2455285.76765 19.404 0.101 5.17 919.0
2455285.89707 19.470 0.091 4.91 723.0
2455286.75886 19.667 0.116 4.15 880.0
2455287.82849 19.471 0.076 3.98 730.0
2455288.76184 19.594 0.103 4.30 842.0
2455292.83199 19.615 0.151 3.91 2217.0
2455293.83993 19.560 0.082 4.70 517.0
2455294.74310 19.597 0.080 4.53 472.0
2455294.75730 19.514 0.072 4.53 470.0
2455294.78050 19.639 0.065 3.64 441.0
2455294.79437 19.591 0.059 3.52 427.0
2455294.81770 19.478 0.058 3.97 433.0
2455294.83176 19.619 0.064 3.74 441.0
2455294.84775 19.600 0.068 3.91 456.0
2455294.86187 19.511 0.053 3.45 447.0
2455294.88707 19.546 0.059 3.70 453.0
2455294.90287 19.589 0.062 3.46 465.0
2455295.74406 19.497 0.067 4.27 443.0
2455295.75876 19.604 0.078 4.61 443.0
2455295.78241 19.531 0.061 3.94 420.0
2455295.79725 19.570 0.071 4.55 427.0
2455295.82088 19.664 0.078 4.48 442.0
2455295.83520 19.680 0.082 4.42 446.0
2455295.85885 19.601 0.069 3.93 447.0
2455295.87335 19.502 0.066 4.17 448.0
2455295.89830 19.556 0.071 4.34 463.0
2455295.91236 19.659 0.071 3.66 481.0
2455296.78831 19.565 0.065 4.03 453.0
2455296.80236 19.499 0.059 4.04 446.0
2455296.82280 19.516 0.056 3.46 442.0
2455296.83683 19.593 0.057 3.21 433.0
2455296.86023 19.540 0.051 3.04 419.0
2455296.87460 19.535 0.054 3.23 433.0
2455296.90001 19.671 0.076 3.95 454.0
2455297.75567 19.813 0.096 4.73 491.0
2455297.78143 19.593 0.074 4.19 466.0
2455297.79567 19.638 0.074 4.10 467.0
2455297.81946 19.622 0.060 3.26 446.0
2455297.83357 19.529 0.057 3.32 438.0
2455297.85725 19.548 0.053 3.18 413.0
2455297.87160 19.610 0.060 3.43 431.0
2455297.89643 19.600 0.057 3.43 437.0
2455297.91053 19.502 0.063 3.66 482.0
2455298.78236 19.532 0.066 4.12 479.0
2455298.79649 19.591 0.074 4.37 474.0
2455298.82019 19.679 0.090 5.11 482.0
2455298.83423 19.625 0.090 5.58 474.0
2455298.85811 19.767 0.081 4.07 467.0
2455298.87245 19.578 0.062 3.81 454.0
2455298.89763 19.600 0.067 3.85 467.0
2455298.91196 19.476 0.066 4.06 495.0
2455299.72917 19.215 0.040 4.19 309.0
2455299.74332 19.363 0.057 4.37 418.0
2455299.76682 19.635 0.072 4.29 420.0
2455299.78093 19.645 0.068 4.59 308.0
2455299.81867 19.481 0.056 3.89 423.0
2455299.84228 19.285 0.048 3.91 373.0
2455299.85664 19.363 0.044 3.59 351.0
2455299.88072 19.560 0.056 3.55 436.0
2455299.89708 19.576 0.062 3.77 457.0
2455300.83795 19.501 0.070 4.47 464.0
2455300.85208 19.462 0.062 4.33 462.0
2455300.87701 19.635 0.074 4.18 470.0
2455300.89273 19.541 0.073 4.11 502.0
2455300.91647 19.517 0.071 4.04 515.0
2455301.74778 19.582 0.079 4.79 475.0
2455301.77143 19.677 0.104 5.50 488.0
2455301.78543 19.461 0.066 4.19 471.0
2455301.80876 19.478 0.063 4.13 469.0
2455301.82274 19.594 0.071 4.01 477.0
2455301.84628 19.645 0.084 4.60 489.0
2455301.86099 19.664 0.117 6.09 514.0
2455301.88619 19.627 0.082 4.54 501.0
2455301.90121 19.603 0.117 6.27 532.0
