2452125.68152 17.791 0.038
2452129.73370 17.933 0.030
2452132.67671 17.903 0.031
2452136.58012 17.872 0.038
2452141.59525 17.923 0.031
2452144.67826 17.833 0.030
2452160.63467 17.852 0.039
2452170.57558 17.913 0.037
2452211.53924 17.914 0.050
2452333.87605 17.903 0.034
2452344.83737 17.834 0.029
2452355.88819 17.916 0.028
2452364.87982 17.937 0.040
2452372.89161 17.919 0.032
2452391.92168 17.883 0.040
2452405.82891 17.925 0.034
2452464.74919 17.884 0.026
2452708.88385 17.916 0.030
2452850.61644 17.927 0.027
2452858.74397 17.966 0.039
2452859.69352 17.941 0.049
2453059.83315 17.948 0.036
2453068.80382 17.854 0.039
2453073.83855 17.868 0.030
2453075.87668 17.873 0.032
2453082.91253 17.936 0.031
2453085.83914 17.842 0.028
2453086.91376 17.873 0.030
2453088.83172 17.851 0.023
2453090.74483 17.859 0.025
2453096.90004 17.821 0.034
2453099.79574 17.819 0.031
2453101.78137 17.771 0.034
2453103.80493 17.748 0.027
2453104.86362 17.805 0.063
2453106.87686 17.707 0.028
2453108.79734 17.746 0.022
2453109.85626 17.688 0.023
2453110.86267 17.705 0.025
2453112.84800 17.761 0.024
2453114.81259 17.719 0.023
2453116.90070 17.699 0.027
2453123.79113 17.582 0.018
2453125.90310 17.533 0.029
2453127.84733 17.487 0.024
2453128.84922 17.445 0.023
2453130.72970 17.450 0.022
2453131.69619 17.361 0.023
2453135.92783 17.312 0.019
2453138.68209 17.262 0.020
2453139.90807 17.294 0.018
2453140.91148 17.195 0.018
2453142.79593 17.206 0.016
2453144.81592 17.185 0.015
2453146.85266 17.139 0.017
2453151.78801 17.149 0.018
2453151.93654 17.179 0.024
2453152.79215 17.164 0.017
2453153.78833 17.086 0.022
2453154.87263 17.212 0.021
2453156.89215 17.204 0.018
2453162.60201 17.296 0.024
2453163.78297 17.340 0.018
2453164.76522 17.402 0.017
2453164.89822 17.425 0.027
2453165.73877 17.446 0.017
2453167.62516 17.566 0.040
2453168.88395 17.445 0.021
2453169.75206 17.425 0.021
2453170.60494 17.524 0.018
2453170.83994 17.464 0.017
2453171.80818 17.511 0.016
2453171.88842 17.505 0.020
2453171.91708 17.592 0.025
2453172.56556 17.578 0.023
2453172.77914 17.528 0.021
2453173.88013 17.644 0.036
2453174.84034 17.581 0.022
2453175.74772 17.635 0.021
2453177.78818 17.632 0.033
2453178.74162 17.608 0.025
2453179.53290 17.676 0.026
2453179.91217 17.676 0.033
2453180.75393 17.640 0.020
2453182.81461 17.728 0.025
2453183.76956 17.682 0.028
2453184.73067 17.695 0.022
2453185.73412 17.774 0.027
2453193.56555 17.681 0.022
2453194.57720 17.629 0.032
2453195.70874 17.706 0.022
2453195.82926 17.773 0.028
2453196.63016 17.800 0.026
2453197.55493 17.714 0.027
2453199.66014 17.737 0.025
2453202.54640 17.797 0.027
2453203.69149 17.786 0.025
2453204.68241 17.779 0.024
2453204.77858 17.854 0.032
2453204.81703 17.687 0.040
2453204.83610 17.793 0.042
2453205.54125 17.804 0.025
2453206.74659 17.829 0.031
2453209.66658 17.774 0.029
2453210.51436 17.855 0.031
2453210.66666 17.810 0.026
2453211.63711 17.887 0.030
2453217.68132 17.836 0.039
2453217.76542 17.904 0.042
2453218.67966 17.810 0.039
2453219.64551 17.899 0.040
2453223.68087 17.808 0.036
2453224.72888 17.806 0.033
2453228.63013 17.869 0.033
2453229.66264 17.912 0.030
2453230.69610 17.830 0.035
2453231.60009 17.846 0.028
2453232.63656 17.795 0.038
2453238.64838 17.933 0.043
2453240.50053 17.954 0.032
2453241.68390 17.856 0.049
2453245.58443 17.882 0.039
2453246.69012 17.824 0.045
2453247.60925 17.967 0.039
2453249.55677 17.842 0.034
2453250.68773 17.910 0.044
2453256.66701 17.903 0.040
2453260.57679 17.893 0.032
2453265.50717 17.814 0.037
2453267.56083 17.906 0.030
2453272.61879 17.910 0.035
2453275.55370 17.880 0.041
2453279.54971 17.914 0.036
2453282.50819 17.955 0.034
